Outfall Structure,Outfall Location,Tide Gate #,Waterway Reach,Plant,Open date/time,Close date/time,Gate Open Period
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/23/2016 7:09:09 PM,7/23/2016 7:36:29 PM,:00:27:20
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/23/2016 6:54:37 PM,7/23/2016 6:58:49 PM,:00:04:12
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/21/2016 9:32:09 PM,7/21/2016 10:16:13 PM,:00:44:04
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/21/2016 9:01:51 PM,7/21/2016 9:08:21 PM,:00:06:30
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/18/2016 12:00:00 AM,7/18/2016 12:01:13 AM,:00:01:13
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/17/2016 11:54:09 PM,7/18/2016 12:00:00 AM,:00:05:51
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/6/2016 3:19:45 AM,7/6/2016 5:10:01 AM,:01:50:16
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/6/2016 3:02:29 AM,7/6/2016 3:04:01 AM,:00:01:32
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,6/22/2016 8:49:05 PM,6/22/2016 9:10:25 PM,:00:21:20
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,6/2/2016 7:53:15 AM,6/2/2016 10:27:21 AM,:02:34:06
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,5/25/2016 7:08:21 PM,5/25/2016 7:38:49 PM,:00:30:28
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,5/14/2016 10:37:07 PM,5/25/2016 5:38:41 PM,:19:01:34
TG-I32,Polk St (W),TG1,SB Chicago R,Stickney,7/23/2016 10:47:17 PM,7/24/2016 2:04:13 AM,:03:16:56
TG-I32,Polk St (W),TG1,SB Chicago R,Stickney,5/25/2016 7:09:37 PM,5/25/2016 7:39:13 PM,:00:29:36
TG-I32,Polk St (W),TG1,SB Chicago R,Stickney,5/13/2016 10:29:57 PM,5/13/2016 10:30:45 PM,:00:00:48
TG-I32,Polk St (W),TG1,SB Chicago R,Stickney,5/12/2016 3:36:37 AM,5/12/2016 5:17:21 AM,:01:40:44
TG-M16,Lawndale Ave (N),TG1,CSSC Upper (SWRP),Stickney,7/23/2016 10:57:57 PM,7/24/2016 3:17:41 AM,:04:19:44
TG-M16,Lawndale Ave (N),TG1,CSSC Upper (SWRP),Stickney,7/23/2016 10:41:31 PM,7/23/2016 10:53:05 PM,:00:11:34
TG-M16,Lawndale Ave (N),TG1,CSSC Upper (SWRP),Stickney,5/13/2016 10:24:41 PM,5/13/2016 10:48:45 PM,:00:24:04
TG-M22,Oakley Ave (N),TG2,CSSC Upper (SWRP),Stickney,7/24/2016 7:03:49 PM,7/24/2016 8:35:17 PM,:01:31:28
TG-M22,Oakley Ave (N),TG2,CSSC Upper (SWRP),Stickney,7/23/2016 10:58:37 PM,7/24/2016 2:30:01 AM,:03:31:24
TG-M22,Oakley Ave (N),TG2,CSSC Upper (SWRP),Stickney,5/13/2016 10:10:33 PM,5/14/2016 12:20:57 AM,:02:10:24
TG-M22,Oakley Ave (N),TG2,CSSC Upper (SWRP),Stickney,5/12/2016 2:47:41 AM,5/12/2016 5:08:49 AM,:02:21:08
TG-M94,Ardmore Ave (E),TG1,NSC Lower (NSWRP),Stickney,7/23/2016 10:55:17 PM,7/23/2016 11:14:21 PM,:00:19:04
TG-M94,Ardmore Ave (E),TG1,NSC Lower (NSWRP),Stickney,7/23/2016 10:42:11 PM,7/23/2016 10:53:53 PM,:00:11:42
TG-M94,Ardmore Ave (E),TG1,NSC Lower (NSWRP),Stickney,7/23/2016 7:08:41 PM,7/23/2016 7:25:09 PM,:00:16:28
TG-M94,Ardmore Ave (E),TG1,NSC Lower (NSWRP),Stickney,6/22/2016 8:44:57 PM,6/22/2016 9:14:09 PM,:00:29:12
TG-M94,Ardmore Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/12/2016 3:07:01 AM,5/12/2016 3:33:33 AM,:00:26:32
TG-NASH,Nashville Ave P.S. (S),TG3,CSSC Lower (SWRP),Stickney,5/13/2016 11:10:29 PM,5/13/2016 11:11:21 PM,:00:00:52
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 10:48:41 PM,5/13/2016 10:51:37 PM,:00:02:56
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 10:39:57 PM,5/13/2016 10:46:37 PM,:00:06:40
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 10:22:57 PM,5/13/2016 10:38:29 PM,:00:15:32
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 10:08:53 PM,5/13/2016 10:19:09 PM,:00:10:16
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/13/2016 9:57:45 PM,5/13/2016 10:06:25 PM,:00:08:40
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/12/2016 2:21:25 AM,5/12/2016 3:05:57 AM,:00:44:32
TG-NASH,Nashville Ave P.S. (S),TG2,CSSC Lower (SWRP),Stickney,5/1/2016 9:24:21 PM,5/1/2016 9:53:33 PM,:00:29:12
UDP-DS1 (K1),S of Central Rd Bridge (N),GATE0101,Weller Cr,Kirie,7/23/2016 10:11:28 PM,7/23/2016 10:35:41 PM,:00:24:13
UDP-DS1 (K2-1),S of Central Rd Bridge (N),GATE0201,Weller Cr,Kirie,7/23/2016 10:09:54 PM,7/23/2016 10:36:08 PM,:00:26:14
UDP-DS1 (K2-2),S of Central Rd Bridge (N),GATE0202,Weller Cr,Kirie,7/23/2016 10:09:54 PM,7/23/2016 10:36:08 PM,:00:26:14
Wilmette Gate,Wilmette Gate,All,NSC Upper (NSWRP),Lake Michigan,7/24/2016 12:01:00 AM,7/24/2016 3:40:00 AM,:03:39:00
