23,0.0,0.0,184.0,nan,nan,0.0,0.0,0.17,0.184,0.0322,0.0342,nan,nan,80.85,78.94,nan,0.0,0.0,nan,13.5,255.5,0.003,0.0017,2005-01-10 00:00:00,2.0,0.0,0.0,0.0,0.013000000000000001,10.3,90.0,nan,0.42,0.027999999999999997,0.495,40.0,nan,nan,0.0,0.25,skokie_river_@_west_frontage_rd.,nan,34.47,32.55,0.0156,0.044,0.11,0.0,0.0,4.499,42°_05.332',nan,0.0033,0.004,7.27,6.0,<4.83,6.09,ww_105,0.0,0.011000000000000001,71.74,nan,16.0,772.0,6.5,nan,1.35,6.0,nan,0.89,13.4,4.0,87°_45.594',nan,nan,0.0225,nan
24,0.0,0.0,190.0,nan,nan,0.0,0.0,0.161,0.172,0.0369,0.0392,nan,nan,83.35,81.46,nan,0.0003,0.0,nan,12.0,329.5,0.003,0.002,2005-01-10 00:00:00,3.0,0.0,0.0,0.0,0.022000000000000002,10.8,1300.0,nan,0.39,0.027000000000000003,0.589,2000.0,nan,nan,nan,0.0,north_branch_chicago_river_@_glenview_rd.,nan,35.998,33.85,0.0291,0.0538,0.23,0.0,0.002,3.863,42°_04.129',nan,0.0023,0.002,7.49,6.0,<4.59,8.27,ww_104,0.004,0.012,77.25,nan,24.0,886.0,5.2,nan,1.27,6.0,nan,0.76,12.3,6.0,87°_46.466',nan,nan,0.0206,0.045
25,0.0,0.0,200.0,nan,nan,0.0,0.0,0.14300000000000002,0.153,0.0671,0.0745,nan,nan,111.96,112.29,nan,0.0007,0.001,nan,12.9,527.5,0.003,0.0006,2005-01-10 00:00:00,3.0,0.0,0.0,0.0,0.021,10.1,2200.0,nan,0.3,0.021,1.751,1400.0,nan,nan,nan,0.06,west_fork,_north_branch_chicago_river_@_golf_rd.,nan,43.369,42.97,0.0719,0.1083,0.35,0.0,0.003,4.189,42°_03.307',nan,0.0012,0.006,7.45,9.0,<16.18,<11.23,ww_103,0.006999999999999999,0.012,90.74,nan,56.0,1856.0,3.0,nan,1.32,6.0,nan,0.65,40.9,12.0,87°_46.487',nan,nan,0.0142,0.051
26,0.0,0.0,199.0,nan,nan,0.0,0.0,0.152,0.192,0.0464,0.0585,nan,nan,94.1,108.97,nan,0.0003,0.0007,nan,12.0,523.2,0.0,0.0021,2005-01-10 00:00:00,2.0,0.0,0.0,0.0,0.026000000000000002,9.3,2100.0,nan,0.32,0.024,0.657,2000.0,nan,nan,0.0,0.14,north_branch_chicago_river_@_dempster_st..,nan,38.481,44.55,0.048,0.0771,0.22,0.0,0.002,3.807,42°_02.411',nan,0.002,0.006,7.64,8.0,<5.26,9.55,ww_34,0.016,0.016,82.43,nan,22.0,1252.0,3.7,nan,1.52,7.0,nan,0.69,16.5,5.0,87°_47.190',nan,nan,0.0168,0.049
27,0.0,0.0,173.0,nan,nan,0.0,0.0,0.20600000000000002,0.209,0.0323,0.032,nan,10.0,77.41,74.13,3.0,0.0003,0.0004,nan,2.6,365.2,0.002,0.0021,2005-01-10 00:00:00,4.0,0.0011,0.0,0.0,0.017,8.1,nan,nan,0.63,0.046,0.23399999999999999,5600.0,2.2,nan,nan,0.06,north_branch_chicago_river_@_wilson_ave.,nan,28.6,26.82,0.0254,0.0322,2.51,0.003,0.003,5.324,41°_57.860',nan,0.0012,0.002,7.59,11.0,nan,nan,ww_37,0.013000000000000001,0.022000000000000002,64.43,nan,14.0,882.0,9.0,nan,4.68,8.0,nan,1.08,7.44,5.0,87°_41.800',nan,nan,0.037000000000000005,0.047
28,0.0,0.0,163.0,nan,nan,0.0,0.0,0.17300000000000001,0.179,0.0318,0.0318,nan,3.0,78.01,76.04,0.0,0.0006,0.0007,nan,1.8,370.0,0.002,0.0019,2005-01-10 00:00:00,3.0,0.0,0.0,0.0,0.013000000000000001,7.6,nan,nan,0.63,0.05,0.195,3600.0,0.0,nan,nan,0.08,north_branch_chicago_river_@_diversey_ave.,nan,28.387,26.8,0.0205,0.0243,1.06,0.003,0.002,6.689,41°_55.920',nan,0.0018,0.002,7.51,10.0,nan,nan,ww_73,0.005,0.013999999999999999,64.18,nan,8.0,844.0,9.4,nan,2.48,7.0,nan,0.81,3.35,0.0,87°_40.940',nan,nan,0.0289,0.042
29,0.0,0.0,166.0,nan,nan,0.0,0.0,0.182,0.193,0.0341,0.0339,nan,0.0,80.78,76.63,0.0,0.0005,0.0004,nan,3.1,552.9,0.003,0.0009,2005-01-10 00:00:00,3.0,0.0011,0.0,0.0,0.016,6.3,nan,nan,0.63,0.059000000000000004,0.247,3200.0,2.9,nan,nan,0.0,north_branch_chicago_river_@_grand_ave.,nan,29.25,27.32,0.0385,0.0362,0.95,0.006999999999999999,0.005,5.795,41°_53.480',nan,0.0,0.003,7.56,10.0,nan,nan,ww_46,0.01,0.011000000000000001,70.64,nan,7.0,1116.0,7.3,nan,2.24,8.0,nan,0.65,5.62,3.0,87°_38.440',nan,nan,0.0352,0.046
30,0.0,0.0,154.0,nan,nan,0.0,0.0,0.18,0.188,0.0299,0.0294,nan,8.0,74.96,71.2,0.0,0.0,0.0007,nan,1.0,393.6,0.003,0.0022,2005-01-10 00:00:00,4.0,0.0008,0.0,0.0,0.018000000000000002,7.6,nan,nan,0.59,0.053,0.231,4200.0,0.0,nan,0.0,0.67,north_shore_channel_@_oakton_ave.,nan,26.532,24.71,0.0176,0.019,1.15,0.004,0.004,5.723,42°_01.570',nan,0.0022,0.003,7.4,10.0,<4.70,8.04,ww_102,0.0,0.0,60.95,nan,12.0,712.0,10.9,nan,2.67,7.0,nan,0.7,6.03,0.0,87°_42.580',nan,nan,0.0307,0.042
31,0.0,0.0,161.0,nan,nan,0.0,0.0,0.23,0.23600000000000002,0.0294,0.0291,nan,11.0,72.98,68.47,4.0,0.0006,0.0006,nan,0.3,376.3,0.004,0.0012,2005-01-10 00:00:00,4.0,0.0009,0.0,0.0,0.019,8.7,nan,nan,0.69,0.043,0.14400000000000002,6700.0,3.0,nan,0.0,0.23,north_shore_channel_@_touhy_ave.,nan,25.642,23.74,0.0134,0.0164,1.96,0.003,0.003,4.89,42°_00.690',nan,0.0024,0.002,7.3,13.0,<4.38,9.27,ww_36,0.012,0.008,58.47,nan,10.0,934.0,8.9,nan,4.13,9.0,nan,1.19,4.74,6.0,87°_42.600',nan,nan,0.0392,0.052
32,0.0,0.0,165.0,nan,nan,0.0,0.0,0.218,0.235,0.0285,0.0291,nan,9.0,72.92,71.76,0.0,0.0005,0.0004,nan,0.4,321.8,0.0,0.002,2005-01-10 00:00:00,5.0,0.0009,0.0,0.0,0.017,7.7,nan,nan,0.68,0.046,0.126,6200.0,2.4,nan,0.0,0.44,north_shore_channel_@_foster_ave.,nan,26.09,24.63,0.0144,0.0165,2.92,0.003,0.003,5.122999999999999,41°_58.543',nan,0.0011,0.002,7.3,12.0,nan,nan,ww_101,0.011000000000000001,0.022000000000000002,59.64,nan,14.0,836.0,6.5,nan,4.65,8.0,nan,1.17,4.77,4.0,87°_42.277',nan,nan,0.0382,0.048
