,41.981944,-87.743333
DS-M15,2010-08-04 09:13:00 -0500,2010-08-04 23:53:00 -0500
,41.981944,-87.743333
DS-M19,2010-08-04 09:11:00 -0500,2010-08-04 09:15:00 -0500
,41.833611,-87.695278
DS-M19,2010-08-04 09:21:00 -0500,2010-08-04 09:47:00 -0500
,41.833611,-87.695278
DS-M20,2010-08-04 07:31:00 -0500,2010-08-04 09:27:00 -0500
,41.836667,-87.690278
DS-M25,2010-08-04 07:17:00 -0500,2010-08-04 09:13:00 -0500
,41.845,-87.668611
DS-M30,2010-08-04 07:09:00 -0500,2010-08-04 07:41:00 -0500
,41.830278,-87.657778
DS-M30,2010-08-04 09:17:00 -0500,2010-08-04 10:12:00 -0500
,41.830278,-87.657778
DS-M40,2010-08-04 07:37:00 -0500,2010-08-04 08:09:00 -0500
,41.851111,-87.640833
DS-M45,2010-08-04 07:20:00 -0500,2010-08-04 07:52:00 -0500
,41.863611,-87.631111
DS-M49,2010-08-04 07:12:00 -0500,2010-08-04 07:47:00 -0500
,41.867222,-87.634722
DS-M51,2010-08-04 07:17:00 -0500,2010-08-04 07:24:00 -0500
,41.874444,-87.636389
DS-M66,2010-08-04 09:18:00 -0500,2010-08-04 10:07:00 -0500
,41.907222,-87.658889
TG-I28 & I29,2010-08-04 06:59:00 -0500,2010-08-04 07:02:00 -0500
,41.869722,-87.635278
DS-M79,2010-08-04 07:31:00 -0500,2010-08-04 07:52:00 -0500
,41.932222,-87.681667
DS-M79,2010-08-04 09:15:00 -0500,2010-08-04 10:35:00 -0500
,41.932222,-87.681667
DS-M79,2010-08-04 10:38:00 -0500,2010-08-04 11:49:00 -0500
,41.932222,-87.681667
DS-M79,2010-08-04 18:02:00 -0500,2010-08-04 20:10:00 -0500
,41.932222,-87.681667
DS-M80,2010-08-04 07:24:00 -0500,2010-08-04 07:32:00 -0500
,41.933889,-87.685278
DS-M82,2010-08-04 07:09:00 -0500,2010-08-04 08:11:00 -0500
,41.939444,-87.692778
DS-M82,2010-08-04 09:06:00 -0500,2010-08-04 10:12:00 -0500
,41.939444,-87.692778
DS-M84,2010-08-04 07:25:00 -0500,2010-08-04 08:20:00 -0500
,41.942778,-87.695556
DS-M85,2010-08-04 07:14:00 -0500,2010-08-04 09:03:00 -0500
,41.947222,-87.695556
DS-M85,2010-08-04 09:07:00 -0500,2010-08-04 09:54:00 -0500
,41.947222,-87.695556
DS-M86,2010-08-04 07:53:00 -0500,2010-08-04 08:16:00 -0500
,42.011944,-87.71
DS-M97,2010-08-04 07:26:00 -0500,2010-08-04 08:10:00 -0500
,42.004444,-87.710333
DS-M97,2010-08-04 17:28:00 -0500,2010-08-04 18:08:00 -0500
,42.004444,-87.710333
DS-N03,2010-08-04 17:25:00 -0500,2010-08-04 17:56:00 -0500
,41.980556,-87.740833
DS-N05,2010-08-04 07:23:00 -0500,2010-08-04 11:35:00 -0500
,41.983333,-87.750833
DS-N05,2010-08-04 11:46:00 -0500,2010-08-04 20:47:00 -0500
,41.983333,-87.750833
DS-N08,2010-08-04 07:22:00 -0500,2010-08-04 07:34:00 -0500
,41.989722,-87.765
DS-N08,2010-08-04 09:23:00 -0500,2010-08-04 11:21:00 -0500
,41.989722,-87.765
DS-N08,2010-08-04 17:21:00 -0500,2010-08-04 19:09:00 -0500
,41.989722,-87.765
DS-N10A,2010-08-04 17:17:00 -0500,2010-08-04 18:07:00 -0500
,42.003056,-87.780278
DS-N10B,2010-08-04 07:20:00 -0500,2010-08-04 07:53:00 -0500
,42.000278,-87.783889
DS-N10B,2010-08-04 09:29:00 -0500,2010-08-04 09:57:00 -0500
,42.000278,-87.783889
DS-N10B,2010-08-04 17:11:00 -0500,2010-08-04 18:25:00 -0500
,42.000278,-87.783889
DS-N13R,2010-08-04 07:23:00 -0500,2010-08-04 07:52:00 -0500
,nan,nan
DS-N13R,2010-08-04 08:33:00 -0500,2010-08-04 09:35:00 -0500
,nan,nan
DS-N13R,2010-08-04 17:06:00 -0500,2010-08-04 18:12:00 -0500
,nan,nan
DS-M83,2010-08-09 09:43:00 -0500,2010-08-09 09:46:00 -0500
,nan,nan
DS-D10,2010-09-02 21:47:00 -0500,2010-09-02 21:55:00 -0500
,41.962778,-87.853333
DS-D10,2010-09-02 22:36:00 -0500,2010-09-02 22:46:00 -0500
,41.962778,-87.853333
DS-D10,2010-09-02 23:00:00 -0500,2010-09-02 23:02:00 -0500
,41.962778,-87.853333
DS-M84,2010-09-02 22:33:00 -0500,2010-09-02 23:56:00 -0500
,41.942778,-87.695556
DS-N03,2010-09-02 22:02:00 -0500,2010-09-02 23:41:00 -0500
,41.980556,-87.740833
DS-M08,2010-09-03 00:21:00 -0500,2010-09-03 00:23:00 -0500
,41.804722,-87.788611
DS-M08,2010-09-03 01:14:00 -0500,2010-09-03 01:16:00 -0500
,41.804722,-87.788611
DS-M15,2010-09-03 00:50:00 -0500,2010-09-03 00:54:00 -0500
,41.981944,-87.743333
DS-M79,2010-09-03 00:54:00 -0500,2010-09-03 00:57:00 -0500
,41.932222,-87.681667
DS-M88,2010-09-03 00:27:00 -0500,2010-09-03 00:32:00 -0500
,41.9575,-87.694722
DS-N02,2010-09-03 00:17:00 -0500,2010-09-03 00:23:00 -0500
,41.975278,-87.724167
DS-D10,2010-11-22 17:43:00 -0600,2010-11-22 18:03:00 -0600
,41.962778,-87.853333
DS-M08,2010-11-22 18:19:00 -0600,2010-11-22 23:59:00 -0600
,41.804722,-87.788611
DS-M19,2010-11-22 18:27:00 -0600,2010-11-22 20:03:00 -0600
,41.833611,-87.695278
DS-M20,2010-11-22 18:07:00 -0600,2010-11-22 20:04:00 -0600
,41.836667,-87.690278
DS-M25,2010-11-22 18:06:00 -0600,2010-11-22 20:06:00 -0600
,41.845,-87.668611
DS-M26,2010-11-22 18:41:00 -0600,2010-11-22 19:04:00 -0600
,41.820833,-87.665278
DS-M30,2010-11-22 18:06:00 -0600,2010-11-22 21:12:00 -0600
,41.830278,-87.657778
DS-M38,2010-11-22 18:18:00 -0600,2010-11-22 19:27:00 -0600
,41.849722,-87.644167
DS-M40,2010-11-22 17:59:00 -0600,2010-11-22 20:14:00 -0600
,41.851111,-87.640833
DS-M45,2010-11-22 18:06:00 -0600,2010-11-22 18:56:00 -0600
,41.863611,-87.631111
DS-M49,2010-11-22 18:26:00 -0600,2010-11-22 18:50:00 -0600
,41.867222,-87.634722
DS-M61A,2010-11-22 18:06:00 -0600,2010-11-22 19:15:00 -0600
,42.011944,-87.71
DS-M64,2010-11-22 18:06:00 -0600,2010-11-22 19:08:00 -0600
,41.901111,-87.656667
DS-M66,2010-11-22 09:03:00 -0600,2010-11-22 09:08:00 -0600
,41.907222,-87.658889
DS-M66,2010-11-22 18:06:00 -0600,2010-11-22 19:37:00 -0600
,41.907222,-87.658889
DS-M70,2010-11-22 18:06:00 -0600,2010-11-22 18:55:00 -0600
,41.910833,-87.656667
DS-M73,2010-11-22 18:06:00 -0600,2010-11-22 19:27:00 -0600
,41.918333,-87.663611
DS-M75,2010-11-22 18:18:00 -0600,2010-11-22 20:22:00 -0600
,41.925556,-87.673611
TG-I12,2010-11-22 18:12:00 -0600,2010-11-22 19:17:00 -0600
,41.833056,-87.702222
TG-I28 & I29,2010-11-22 18:18:00 -0600,2010-11-22 18:48:00 -0600
,41.869722,-87.635278
TG-I28 & I29,2010-11-22 18:54:00 -0600,2010-11-22 18:57:00 -0600
,41.869722,-87.635278
TG-I32,2010-11-22 18:21:00 -0600,2010-11-22 18:48:00 -0600
,41.872222,-87.635
TG-I32,2010-11-22 18:55:00 -0600,2010-11-22 18:57:00 -0600
,41.872222,-87.635
TG-I8,2010-11-22 18:24:00 -0600,2010-11-22 19:26:00 -0600
,41.824722,-87.723889
TG-I9,2010-11-22 18:13:00 -0600,2010-11-22 19:05:00 -0600
,41.827222,-87.722778
DS-M79,2010-11-22 18:06:00 -0600,2010-11-22 21:04:00 -0600
,41.932222,-87.681667
DS-M80,2010-11-22 21:16:00 -0600,2010-11-22 22:23:00 -0600
,41.933889,-87.685278
DS-M82,2010-11-22 18:06:00 -0600,2010-11-22 20:15:00 -0600
,41.939444,-87.692778
DS-M84,2010-11-22 18:06:00 -0600,2010-11-22 18:27:00 -0600
,41.942778,-87.695556
DS-M84,2010-11-22 19:02:00 -0600,2010-11-22 20:05:00 -0600
,41.942778,-87.695556
DS-M85,2010-11-22 17:58:00 -0600,2010-11-22 19:25:00 -0600
,41.947222,-87.695556
DS-M86,2010-11-22 18:06:00 -0600,2010-11-22 18:25:00 -0600
,42.011944,-87.71
DS-M88,2010-11-22 18:07:00 -0600,2010-11-22 19:59:00 -0600
,41.9575,-87.694722
DS-M88,2010-11-22 20:02:00 -0600,2010-11-22 20:05:00 -0600
,41.9575,-87.694722
DS-N02,2010-11-22 16:29:00 -0600,2010-11-22 16:32:00 -0600
,41.975278,-87.724167
DS-N08,2010-11-22 18:07:00 -0600,2010-11-22 22:21:00 -0600
,41.989722,-87.765
DS-N10A,2010-11-22 18:12:00 -0600,2010-11-22 18:33:00 -0600
,42.003056,-87.780278
DS-N10B,2010-11-22 18:11:00 -0600,2010-11-22 19:28:00 -0600
,42.000278,-87.783889
DS-N02,2010-11-22 18:07:00 -0600,2010-11-22 23:59:00 -0600
,41.975278,-87.724167
DS-N05,2010-11-22 18:07:00 -0600,2010-11-22 23:59:00 -0600
,41.983333,-87.750833
DS-M15,2010-11-22 18:06:00 -0600,2010-11-22 23:59:00 -0600
,41.981944,-87.743333
DS-M08,2010-11-23 00:00:00 -0600,2010-11-23 00:52:00 -0600
,41.804722,-87.788611
DS-N02,2010-11-23 00:00:00 -0600,2010-11-23 08:44:00 -0600
,41.975278,-87.724167
DS-N05,2010-11-23 00:00:00 -0600,2010-11-23 08:45:00 -0600
,41.983333,-87.750833
DS-M08,2010-12-31 14:30:00 -0600,2010-12-31 23:48:00 -0600
,41.804722,-87.788611
DS-M15,2010-12-31 14:30:00 -0600,2010-12-31 23:48:00 -0600
,41.981944,-87.743333
DS-M20,2010-12-31 15:03:00 -0600,2010-12-31 15:14:00 -0600
,41.836667,-87.690278
DS-M25,2010-12-31 14:30:00 -0600,2010-12-31 15:44:00 -0600
,41.845,-87.668611
DS-M30,2010-12-31 14:29:00 -0600,2010-12-31 16:33:00 -0600
,41.830278,-87.657778
DS-M40,2010-12-31 15:00:00 -0600,2010-12-31 16:13:00 -0600
,41.851111,-87.640833
DS-M79,2010-12-31 14:41:00 -0600,2010-12-31 20:47:00 -0600
,41.932222,-87.681667
DS-M82,2010-12-31 14:36:00 -0600,2010-12-31 16:46:00 -0600
,41.939444,-87.692778
DS-M84,2010-12-31 14:52:00 -0600,2010-12-31 17:43:00 -0600
,41.942778,-87.695556
DS-M85,2010-12-31 14:42:00 -0600,2010-12-31 15:53:00 -0600
,41.947222,-87.695556
DS-M86,2010-12-31 15:13:00 -0600,2010-12-31 15:24:00 -0600
,42.011944,-87.71
DS-M88,2010-12-31 14:37:00 -0600,2010-12-31 18:16:00 -0600
,41.9575,-87.694722
DS-N02,2010-12-31 16:26:00 -0600,2010-12-31 23:48:00 -0600
,41.975278,-87.724167
DS-N05,2010-12-31 14:33:00 -0600,2010-12-31 23:48:00 -0600
,41.983333,-87.750833
DS-N08,2010-12-31 14:30:00 -0600,2010-12-31 22:40:00 -0600
,41.989722,-87.765
DS-N10B,2010-12-31 14:37:00 -0600,2010-12-31 16:27:00 -0600
,42.000278,-87.783889
DS-M08,2011-02-20 20:54:00 -0600,2011-02-21 08:50:00 -0600
,41.804722,-87.788611
DS-M15,2011-02-20 20:59:00 -0600,2011-02-20 21:05:00 -0600
,41.981944,-87.743333
DS-M15,2011-02-20 21:07:00 -0600,2011-02-20 21:11:00 -0600
,41.981944,-87.743333
DS-M25,2011-02-20 14:51:00 -0600,2011-02-20 15:20:00 -0600
,41.845,-87.668611
DS-M25,2011-02-20 21:11:00 -0600,2011-02-20 22:33:00 -0600
,41.845,-87.668611
DS-M30,2011-02-20 21:02:00 -0600,2011-02-20 22:29:00 -0600
,41.830278,-87.657778
DS-M08,2011-02-21 11:39:00 -0600,2011-02-21 11:41:00 -0600
,41.804722,-87.788611
DS-M25,2011-02-27 22:27:00 -0600,2011-02-27 22:29:00 -0600
,41.845,-87.668611
DS-M08,2011-03-04 21:50:00 -0600,2011-03-04 23:59:00 -0600
,41.804722,-87.788611
DS-M15,2011-03-04 21:50:00 -0600,2011-03-04 23:49:00 -0600
,41.981944,-87.743333
DS-M25,2011-03-04 22:19:00 -0600,2011-03-04 22:36:00 -0600
,41.845,-87.668611
DS-M25,2011-03-04 23:44:00 -0600,2011-03-04 23:59:00 -0600
,41.845,-87.668611
DS-M30,2011-03-04 21:52:00 -0600,2011-03-04 22:31:00 -0600
,41.830278,-87.657778
DS-M79,2011-03-04 09:50:00 -0600,2011-03-04 23:59:00 -0600
,41.932222,-87.681667
DS-M80,2011-03-04 23:25:00 -0600,2011-03-04 23:59:00 -0600
,41.933889,-87.685278
DS-M82,2011-03-04 21:51:00 -0600,2011-03-04 23:59:00 -0600
,41.939444,-87.692778
DS-M84,2011-03-04 21:49:00 -0600,2011-03-04 23:59:00 -0600
,41.942778,-87.695556
DS-M85,2011-03-04 21:50:00 -0600,2011-03-04 22:38:00 -0600
,41.947222,-87.695556
DS-N02,2011-03-04 21:50:00 -0600,2011-03-04 23:59:00 -0600
,41.975278,-87.724167
DS-N05,2011-03-04 22:20:00 -0600,2011-03-04 23:59:00 -0600
,41.983333,-87.750833
DS-N08,2011-03-04 21:50:00 -0600,2011-03-04 23:59:00 -0600
,41.989722,-87.765
DS-N10A,2011-03-04 21:54:00 -0600,2011-03-04 23:58:00 -0600
,42.003056,-87.780278
DS-N10B,2011-03-04 21:50:00 -0600,2011-03-04 23:59:00 -0600
,42.000278,-87.783889
DS-M08,2011-03-05 00:00:00 -0600,2011-03-05 05:46:00 -0600
,41.804722,-87.788611
DS-M79,2011-03-05 00:00:00 -0600,2011-03-05 06:00:00 -0600
,41.932222,-87.681667
DS-M80,2011-03-05 00:00:00 -0600,2011-03-05 05:57:00 -0600
,41.933889,-87.685278
DS-M82,2011-03-05 00:00:00 -0600,2011-03-05 01:20:00 -0600
,41.939444,-87.692778
DS-M84,2011-03-05 00:00:00 -0600,2011-03-05 03:32:00 -0600
,41.942778,-87.695556
DS-M84,2011-03-05 03:53:00 -0600,2011-03-05 05:10:00 -0600
,41.942778,-87.695556
DS-N02,2011-03-05 00:00:00 -0600,2011-03-05 08:23:00 -0600
,41.975278,-87.724167
DS-N05,2011-03-05 00:00:00 -0600,2011-03-05 08:23:00 -0600
,41.983333,-87.750833
DS-N08,2011-03-05 00:00:00 -0600,2011-03-05 08:24:00 -0600
,41.989722,-87.765
DS-N10B,2011-03-05 00:00:00 -0600,2011-03-05 04:56:00 -0600
,42.000278,-87.783889
DS-N10B,2011-03-05 05:16:00 -0600,2011-03-05 05:18:00 -0600
,42.000278,-87.783889
DS-M88,2011-03-20 12:36:00 -0500,2011-03-20 12:48:00 -0500
,41.9575,-87.694722
DS-M88,2011-03-22 06:50:00 -0500,2011-03-22 06:53:00 -0500
,41.9575,-87.694722
DS-M80,2011-04-08 04:31:00 -0500,2011-04-08 04:52:00 -0500
,41.933889,-87.685278
DS-M88,2011-04-08 03:23:00 -0500,2011-04-08 05:50:00 -0500
,41.9575,-87.694722
DS-M88,2011-04-08 06:37:00 -0500,2011-04-08 08:08:00 -0500
,41.9575,-87.694722
DS-D10,2011-04-19 20:07:00 -0500,2011-04-19 21:38:00 -0500
,41.962778,-87.853333
DS-D11,2011-04-19 20:16:00 -0500,2011-04-19 22:38:00 -0500
,41.937222,-87.849167
DS-M08,2011-04-19 21:07:00 -0500,2011-04-19 23:59:00 -0500
,41.804722,-87.788611
DS-M15,2011-04-19 21:05:00 -0500,2011-04-19 23:49:00 -0500
,41.981944,-87.743333
DS-M20,2011-04-19 21:08:00 -0500,2011-04-19 23:47:00 -0500
,41.836667,-87.690278
DS-M25,2011-04-19 21:29:00 -0500,2011-04-19 23:59:00 -0500
,41.845,-87.668611
DS-M30,2011-04-19 21:06:00 -0500,2011-04-19 22:56:00 -0500
,41.830278,-87.657778
DS-M61A,2011-04-19 21:28:00 -0500,2011-04-19 22:18:00 -0500
,42.011944,-87.71
DS-M61A,2011-04-19 22:23:00 -0500,2011-04-19 22:26:00 -0500
,42.011944,-87.71
DS-M64,2011-04-19 21:18:00 -0500,2011-04-19 22:25:00 -0500
,41.901111,-87.656667
DS-M66,2011-04-19 20:26:00 -0500,2011-04-19 20:29:00 -0500
,41.907222,-87.658889
DS-M66,2011-04-19 21:08:00 -0500,2011-04-19 23:45:00 -0500
,41.907222,-87.658889
DS-M73,2011-04-19 21:06:00 -0500,2011-04-19 22:13:00 -0500
,41.918333,-87.663611
DS-M75,2011-04-19 21:33:00 -0500,2011-04-19 23:38:00 -0500
,41.925556,-87.673611
TG-I12,2011-04-19 21:27:00 -0500,2011-04-19 22:35:00 -0500
,41.833056,-87.702222
TG-I9,2011-04-19 21:27:00 -0500,2011-04-19 21:34:00 -0500
,41.827222,-87.722778
DS-M79,2011-04-19 20:35:00 -0500,2011-04-19 23:59:00 -0500
,41.932222,-87.681667
DS-M80,2011-04-19 21:47:00 -0500,2011-04-19 22:42:00 -0500
,41.933889,-87.685278
DS-M80,2011-04-19 22:51:00 -0500,2011-04-19 23:59:00 -0500
,41.933889,-87.685278
DS-M82,2011-04-19 21:06:00 -0500,2011-04-19 23:59:00 -0500
,41.939444,-87.692778
DS-M84,2011-04-19 20:25:00 -0500,2011-04-19 23:59:00 -0500
,41.942778,-87.695556
DS-M86,2011-04-19 20:37:00 -0500,2011-04-19 20:53:00 -0500
,42.011944,-87.71
DS-M86,2011-04-19 21:05:00 -0500,2011-04-19 21:39:00 -0500
,42.011944,-87.71
DS-M88,2011-04-19 20:13:00 -0500,2011-04-19 23:59:00 -0500
,41.9575,-87.694722
DS-M97,2011-04-19 21:07:00 -0500,2011-04-19 21:47:00 -0500
,42.004444,-87.710333
DS-N02,2011-04-19 21:06:00 -0500,2011-04-19 23:59:00 -0500
,41.975278,-87.724167
DS-N03,2011-04-19 21:12:00 -0500,2011-04-19 21:53:00 -0500
,41.980556,-87.740833
DS-N05,2011-04-19 21:21:00 -0500,2011-04-19 23:59:00 -0500
,41.983333,-87.750833
DS-N07,2011-04-19 20:16:00 -0500,2011-04-19 23:59:00 -0500
,41.988333,-87.7625
DS-N08,2011-04-19 21:06:00 -0500,2011-04-19 23:59:00 -0500
,41.989722,-87.765
DS-N10A,2011-04-19 21:07:00 -0500,2011-04-19 22:25:00 -0500
,42.003056,-87.780278
DS-N10B,2011-04-19 21:08:00 -0500,2011-04-19 23:59:00 -0500
,42.000278,-87.783889
DS-N13R,2011-04-19 21:19:00 -0500,2011-04-19 23:27:00 -0500
,nan,nan
TG-M94,2011-04-19 20:16:00 -0500,2011-04-19 20:24:00 -0500
,41.986389,-87.707778
DS-M08,2011-04-20 00:00:00 -0500,2011-04-20 07:09:00 -0500
,41.804722,-87.788611
DS-M25,2011-04-20 00:00:00 -0500,2011-04-20 00:19:00 -0500
,41.845,-87.668611
DS-M79,2011-04-20 00:00:00 -0500,2011-04-20 02:58:00 -0500
,41.932222,-87.681667
DS-M80,2011-04-20 00:00:00 -0500,2011-04-20 04:23:00 -0500
,41.933889,-87.685278
DS-M84,2011-04-20 00:00:00 -0500,2011-04-20 02:30:00 -0500
,41.942778,-87.695556
DS-M88,2011-04-20 00:00:00 -0500,2011-04-20 05:17:00 -0500
,41.9575,-87.694722
DS-N10B,2011-04-20 00:00:00 -0500,2011-04-20 00:39:00 -0500
,42.000278,-87.783889
DS-N10B,2011-04-20 00:42:00 -0500,2011-04-20 00:48:00 -0500
,42.000278,-87.783889
DS-N10B,2011-04-20 00:51:00 -0500,2011-04-20 01:53:00 -0500
,42.000278,-87.783889
DS-N02,2011-04-20 00:00:00 -0500,2011-04-20 11:19:00 -0500
,41.975278,-87.724167
DS-N05,2011-04-20 00:00:00 -0500,2011-04-20 11:13:00 -0500
,41.983333,-87.750833
DS-N08,2011-04-20 00:00:00 -0500,2011-04-20 10:32:00 -0500
,41.989722,-87.765
DS-N08,2011-04-20 10:35:00 -0500,2011-04-20 10:45:00 -0500
,41.989722,-87.765
DS-N08,2011-04-20 10:47:00 -0500,2011-04-20 11:01:00 -0500
,41.989722,-87.765
DS-N08,2011-04-20 11:03:00 -0500,2011-04-20 11:08:00 -0500
,41.989722,-87.765
DS-N08,2011-04-20 11:10:00 -0500,2011-04-20 11:15:00 -0500
,41.989722,-87.765
DS-N02,2011-04-21 09:57:00 -0500,2011-04-21 13:28:00 -0500
,41.975278,-87.724167
CDS-10,2011-04-22 13:29:00 -0500,2011-04-22 15:27:00 -0500
,41.655833,-87.658056
CDS-12,2011-04-22 13:36:00 -0500,2011-04-22 15:55:00 -0500
,nan,nan
CDS-20,2011-04-22 13:09:00 -0500,2011-04-22 16:58:00 -0500
,41.669722,-87.559722
CDS-20,2011-04-22 13:09:00 -0500,2011-04-22 16:21:00 -0500
,41.669722,-87.559722
DS-M08,2011-04-22 03:04:00 -0500,2011-04-22 05:10:00 -0500
,41.804722,-87.788611
DS-M08,2011-04-22 07:15:00 -0500,2011-04-22 17:44:00 -0500
,41.804722,-87.788611
DS-M08,2011-04-22 19:50:00 -0500,2011-04-22 23:59:00 -0500
,41.804722,-87.788611
DS-M15,2011-04-22 06:43:00 -0500,2011-04-22 14:37:00 -0500
,41.981944,-87.743333
DS-M25,2011-04-22 13:47:00 -0500,2011-04-22 14:14:00 -0500
,41.845,-87.668611
DS-M25,2011-04-22 21:09:00 -0500,2011-04-22 22:02:00 -0500
,41.845,-87.668611
DS-M30,2011-04-22 13:26:00 -0500,2011-04-22 14:04:00 -0500
,41.830278,-87.657778
DS-M30,2011-04-22 20:54:00 -0500,2011-04-22 22:09:00 -0500
,41.830278,-87.657778
DS-M79,2011-04-22 04:34:00 -0500,2011-04-22 05:35:00 -0500
,41.932222,-87.681667
DS-M79,2011-04-22 07:03:00 -0500,2011-04-22 11:27:00 -0500
,41.932222,-87.681667
DS-M79,2011-04-22 13:40:00 -0500,2011-04-22 15:30:00 -0500
,41.932222,-87.681667
DS-M79,2011-04-22 16:12:00 -0500,2011-04-22 16:44:00 -0500
,41.932222,-87.681667
DS-M79,2011-04-22 21:38:00 -0500,2011-04-22 23:59:00 -0500
,41.932222,-87.681667
DS-M82,2011-04-22 04:28:00 -0500,2011-04-22 04:30:00 -0500
,41.939444,-87.692778
DS-M82,2011-04-22 07:59:00 -0500,2011-04-22 08:19:00 -0500
,41.939444,-87.692778
DS-M82,2011-04-22 09:22:00 -0500,2011-04-22 10:27:00 -0500
,41.939444,-87.692778
DS-M82,2011-04-22 13:16:00 -0500,2011-04-22 14:25:00 -0500
,41.939444,-87.692778
DS-M84,2011-04-22 09:44:00 -0500,2011-04-22 11:39:00 -0500
,41.942778,-87.695556
DS-M84,2011-04-22 13:50:00 -0500,2011-04-22 15:17:00 -0500
,41.942778,-87.695556
DS-M84,2011-04-22 22:26:00 -0500,2011-04-22 23:19:00 -0500
,41.942778,-87.695556
DS-M88,2011-04-22 10:39:00 -0500,2011-04-22 11:05:00 -0500
,41.9575,-87.694722
DS-M88,2011-04-22 14:16:00 -0500,2011-04-22 15:01:00 -0500
,41.9575,-87.694722
DS-M88,2011-04-22 22:01:00 -0500,2011-04-22 23:08:00 -0500
,41.9575,-87.694722
DS-N02,2011-04-22 02:18:00 -0500,2011-04-22 23:59:00 -0500
,41.975278,-87.724167
DS-N05,2011-04-22 10:53:00 -0500,2011-04-22 23:59:00 -0500
,41.983333,-87.750833
DS-N08,2011-04-22 03:11:00 -0500,2011-04-22 06:16:00 -0500
,41.989722,-87.765
DS-N08,2011-04-22 07:07:00 -0500,2011-04-22 11:59:00 -0500
,41.989722,-87.765
DS-N08,2011-04-22 13:36:00 -0500,2011-04-22 15:18:00 -0500
,41.989722,-87.765
DS-N08,2011-04-22 19:36:00 -0500,2011-04-22 23:59:00 -0500
,41.989722,-87.765
DS-N10B,2011-04-22 20:55:00 -0500,2011-04-22 21:59:00 -0500
,42.000278,-87.783889
DS-N13R,2011-04-22 18:19:00 -0500,2011-04-22 18:34:00 -0500
,nan,nan
DS-N13R,2011-04-22 19:09:00 -0500,2011-04-22 19:52:00 -0500
,nan,nan
DS-N13R,2011-04-22 20:53:00 -0500,2011-04-22 21:41:00 -0500
,nan,nan
DS-M08,2011-04-23 00:00:00 -0500,2011-04-23 02:07:00 -0500
,41.804722,-87.788611
DS-M79,2011-04-23 00:00:00 -0500,2011-04-23 01:52:00 -0500
,41.932222,-87.681667
DS-N02,2011-04-23 00:00:00 -0500,2011-04-23 09:32:00 -0500
,41.975278,-87.724167
DS-N05,2011-04-23 00:00:00 -0500,2011-04-23 09:38:00 -0500
,41.983333,-87.750833
DS-N08,2011-04-23 00:00:00 -0500,2011-04-23 01:32:00 -0500
,41.989722,-87.765
CDS-12,2011-04-26 06:53:00 -0500,2011-04-26 10:12:00 -0500
,nan,nan
CDS-20,2011-04-26 14:25:00 -0500,2011-04-26 16:10:00 -0500
,41.669722,-87.559722
DS-D10,2011-04-26 06:22:00 -0500,2011-04-26 06:38:00 -0500
,41.962778,-87.853333
DS-M25,2011-04-26 13:49:00 -0500,2011-04-26 14:44:00 -0500
,41.845,-87.668611
DS-M30,2011-04-26 01:15:00 -0500,2011-04-26 03:07:00 -0500
,41.830278,-87.657778
DS-M30,2011-04-26 13:13:00 -0500,2011-04-26 13:31:00 -0500
,41.830278,-87.657778
DS-M30,2011-04-26 13:45:00 -0500,2011-04-26 16:22:00 -0500
,41.830278,-87.657778
DS-M40,2011-04-26 05:08:00 -0500,2011-04-26 05:53:00 -0500
,41.851111,-87.640833
DS-M40,2011-04-26 13:49:00 -0500,2011-04-26 15:38:00 -0500
,41.851111,-87.640833
DS-M45,2011-04-26 13:44:00 -0500,2011-04-26 14:24:00 -0500
,41.863611,-87.631111
DS-M47,2011-04-26 13:37:00 -0500,2011-04-26 14:06:00 -0500
,41.864722,-87.6325
DS-M79,2011-04-26 01:06:00 -0500,2011-04-26 07:55:00 -0500
,41.932222,-87.681667
DS-M79,2011-04-26 14:10:00 -0500,2011-04-26 15:41:00 -0500
,41.932222,-87.681667
DS-M80,2011-04-26 01:59:00 -0500,2011-04-26 07:57:00 -0500
,41.933889,-87.685278
DS-M82,2011-04-26 01:11:00 -0500,2011-04-26 07:30:00 -0500
,41.939444,-87.692778
DS-M84,2011-04-26 01:01:00 -0500,2011-04-26 08:16:00 -0500
,41.942778,-87.695556
DS-M86,2011-04-26 02:13:00 -0500,2011-04-26 02:44:00 -0500
,42.011944,-87.71
DS-M88,2011-04-26 00:31:00 -0500,2011-04-26 08:28:00 -0500
,41.9575,-87.694722
DS-M88,2011-04-26 08:31:00 -0500,2011-04-26 08:35:00 -0500
,41.9575,-87.694722
DS-M88,2011-04-26 08:49:00 -0500,2011-04-26 08:54:00 -0500
,41.9575,-87.694722
DS-N02,2011-04-26 01:00:00 -0500,2011-04-26 08:13:00 -0500
,41.975278,-87.724167
DS-N03,2011-04-26 02:14:00 -0500,2011-04-26 02:48:00 -0500
,41.980556,-87.740833
DS-N05,2011-04-26 02:11:00 -0500,2011-04-26 08:16:00 -0500
,41.983333,-87.750833
DS-N05,2011-04-26 14:19:00 -0500,2011-04-26 23:59:00 -0500
,41.983333,-87.750833
DS-N08,2011-04-26 01:01:00 -0500,2011-04-26 08:16:00 -0500
,41.989722,-87.765
DS-N10A,2011-04-26 02:02:00 -0500,2011-04-26 03:05:00 -0500
,42.003056,-87.780278
DS-N10B,2011-04-26 01:21:00 -0500,2011-04-26 08:09:00 -0500
,42.000278,-87.783889
