,nan,nan
CDS-2,2010-06-01 00:00:00 -0500,2010-06-01 13:28:00 -0500
,nan,nan
CDS-4,2010-06-01 00:00:00 -0500,2010-06-01 13:28:00 -0500
,nan,nan
CDS-6,2010-06-01 00:00:00 -0500,2010-06-01 13:28:00 -0500
,nan,nan
DS-D08,2010-06-01 10:23:00 -0500,2010-06-01 10:27:00 -0500
,nan,nan
C-1,2010-06-02 04:06:00 -0500,2010-06-02 04:20:00 -0500
,nan,nan
CDS-18,2010-06-02 04:02:00 -0500,2010-06-02 07:29:00 -0500
,nan,nan
CDS-21,2010-06-02 04:09:00 -0500,2010-06-02 04:20:00 -0500
,nan,nan
CDS-22,2010-06-02 04:01:00 -0500,2010-06-02 07:10:00 -0500
,nan,nan
CDS-7,2010-06-02 04:13:00 -0500,2010-06-02 05:28:00 -0500
,nan,nan
CDS-8,2010-06-02 04:22:00 -0500,2010-06-02 05:29:00 -0500
,nan,nan
CDS-11,2010-06-02 04:12:00 -0500,2010-06-02 05:50:00 -0500
,nan,nan
CDS-39,2010-06-02 04:12:00 -0500,2010-06-02 09:06:00 -0500
,nan,nan
CDS-2,2010-06-02 02:10:00 -0500,2010-06-02 15:25:00 -0500
,nan,nan
CDS-4,2010-06-02 02:10:00 -0500,2010-06-02 15:25:00 -0500
,nan,nan
DS-D07,2010-06-02 03:56:00 -0500,2010-06-02 06:05:00 -0500
,nan,nan
DS-D09,2010-06-02 04:13:00 -0500,2010-06-02 04:49:00 -0500
,nan,nan
DS-D13,2010-06-02 03:48:00 -0500,2010-06-02 05:23:00 -0500
,nan,nan
DS-D14,2010-06-02 03:57:00 -0500,2010-06-02 05:04:00 -0500
,nan,nan
DS-D15,2010-06-02 04:12:00 -0500,2010-06-02 04:28:00 -0500
,nan,nan
DS-D15,2010-06-02 04:12:00 -0500,2010-06-02 04:28:00 -0500
,nan,nan
DS-D17,2010-06-02 04:16:00 -0500,2010-06-02 04:56:00 -0500
,nan,nan
DS-D18,2010-06-02 02:21:00 -0500,2010-06-02 02:24:00 -0500
,nan,nan
DS-D18,2010-06-02 03:52:00 -0500,2010-06-02 05:42:00 -0500
,nan,nan
DS-D19,2010-06-02 03:59:00 -0500,2010-06-02 06:13:00 -0500
,nan,nan
DS-D22,2010-06-02 04:02:00 -0500,2010-06-02 06:11:00 -0500
,nan,nan
DS-D31,2010-06-02 04:34:00 -0500,2010-06-02 05:04:00 -0500
,nan,nan
DS-D33,2010-06-02 03:51:00 -0500,2010-06-02 06:14:00 -0500
,nan,nan
DS-D35,2010-06-02 03:46:00 -0500,2010-06-02 06:12:00 -0500
,nan,nan
DS-D37,2010-06-02 03:47:00 -0500,2010-06-02 05:46:00 -0500
,nan,nan
DS-D39,2010-06-02 03:48:00 -0500,2010-06-02 05:49:00 -0500
,nan,nan
DS-D48,2010-06-02 03:47:00 -0500,2010-06-02 05:40:00 -0500
,nan,nan
DS-D62,2010-06-02 03:48:00 -0500,2010-06-02 05:45:00 -0500
,nan,nan
DS-M101,2010-06-02 04:34:00 -0500,2010-06-02 05:28:00 -0500
,nan,nan
DS-M104,2010-06-02 03:48:00 -0500,2010-06-02 04:00:00 -0500
,nan,nan
DS-M104,2010-06-02 04:03:00 -0500,2010-06-02 05:43:00 -0500
,nan,nan
DS-M105W,2010-06-02 03:49:00 -0500,2010-06-02 05:33:00 -0500
,nan,nan
DS-M109 N,2010-06-02 03:58:00 -0500,2010-06-02 04:02:00 -0500
,nan,nan
DS-N11,2010-06-02 04:01:00 -0500,2010-06-02 04:09:00 -0500
,nan,nan
DS-N11,2010-06-02 04:17:00 -0500,2010-06-02 04:47:00 -0500
,nan,nan
DS-N12,2010-06-02 02:56:00 -0500,2010-06-02 03:17:00 -0500
,nan,nan
DS-N12,2010-06-02 03:25:00 -0500,2010-06-02 03:47:00 -0500
,nan,nan
DS-N16,2010-06-02 04:22:00 -0500,2010-06-02 04:34:00 -0500
,nan,nan
DS-N17,2010-06-02 03:31:00 -0500,2010-06-02 03:49:00 -0500
,nan,nan
DS-N17,2010-06-02 03:57:00 -0500,2010-06-02 05:30:00 -0500
,nan,nan
DS-N18,2010-06-02 03:47:00 -0500,2010-06-02 03:51:00 -0500
,nan,nan
DS-N18,2010-06-02 03:52:00 -0500,2010-06-02 05:22:00 -0500
,nan,nan
DS-N19,2010-06-02 03:42:00 -0500,2010-06-02 03:53:00 -0500
,nan,nan
DS-N19,2010-06-02 04:01:00 -0500,2010-06-02 05:11:00 -0500
,nan,nan
DS-D06,2010-06-02 03:55:00 -0500,2010-06-02 06:49:00 -0500
,nan,nan
DS-D06,2010-06-02 08:05:00 -0500,2010-06-02 09:57:00 -0500
,nan,nan
DS-D21,2010-06-02 03:50:00 -0500,2010-06-02 08:08:00 -0500
,nan,nan
DS-D26,2010-06-02 03:53:00 -0500,2010-06-02 12:09:00 -0500
,nan,nan
DS-D28,2010-06-02 03:47:00 -0500,2010-06-02 06:34:00 -0500
,nan,nan
DS-D36,2010-06-02 03:49:00 -0500,2010-06-02 07:15:00 -0500
,nan,nan
DS-D37,2010-06-02 03:47:00 -0500,2010-06-02 09:01:00 -0500
,nan,nan
DS-D39,2010-06-02 03:48:00 -0500,2010-06-02 09:28:00 -0500
,nan,nan
DS-D41,2010-06-02 03:47:00 -0500,2010-06-02 10:09:00 -0500
,nan,nan
DS-D41,2010-06-02 10:16:00 -0500,2010-06-02 10:18:00 -0500
,nan,nan
DS-D44,2010-06-02 03:49:00 -0500,2010-06-02 09:48:00 -0500
,nan,nan
DS-D49,2010-06-02 03:47:00 -0500,2010-06-02 07:04:00 -0500
,nan,nan
DS-D52,2010-06-02 03:47:00 -0500,2010-06-02 11:04:00 -0500
,nan,nan
DS-M09,2010-06-02 04:01:00 -0500,2010-06-02 07:13:00 -0500
,nan,nan
DS-M10,2010-06-02 03:11:00 -0500,2010-06-02 08:17:00 -0500
,nan,nan
DS-M11,2010-06-02 02:27:00 -0500,2010-06-02 12:11:00 -0500
,nan,nan
DS-M11,2010-06-02 12:33:00 -0500,2010-06-02 12:40:00 -0500
,nan,nan
DS-M11,2010-06-02 16:17:00 -0500,2010-06-02 16:24:00 -0500
,nan,nan
DS-M11,2010-06-02 21:10:00 -0500,2010-06-02 21:12:00 -0500
,nan,nan
DS-D01,2010-06-02 21:49:00 -0500,2010-06-02 21:51:00 -0500
,nan,nan
DS-M13,2010-06-02 02:12:00 -0500,2010-06-02 07:16:00 -0500
,nan,nan
DS-M27,2010-06-02 03:10:00 -0500,2010-06-02 13:05:00 -0500
,nan,nan
DS-M106E,2010-06-02 04:19:00 -0500,2010-06-02 08:14:00 -0500
,nan,nan
DS-N12,2010-06-02 03:55:00 -0500,2010-06-02 07:14:00 -0500
,nan,nan
DS-N12,2010-06-02 20:46:00 -0500,2010-06-02 21:18:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-02 11:04:00 -0500,2010-06-02 23:59:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-03 00:00:00 -0500,2010-06-03 01:17:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-03 02:01:00 -0500,2010-06-03 02:48:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-03 04:53:00 -0500,2010-06-03 04:58:00 -0500
,nan,nan
DS-D18,2010-06-05 20:50:00 -0500,2010-06-05 21:24:00 -0500
,nan,nan
DS-D31,2010-06-05 21:05:00 -0500,2010-06-05 23:17:00 -0500
,nan,nan
DS-D39,2010-06-05 09:05:00 -0500,2010-06-05 10:52:00 -0500
,nan,nan
DS-M13,2010-06-05 09:02:00 -0500,2010-06-05 09:07:00 -0500
,nan,nan
DS-M105W,2010-06-05 20:39:00 -0500,2010-06-05 23:59:00 -0500
,nan,nan
DS-M109 N,2010-06-05 20:41:00 -0500,2010-06-05 21:54:00 -0500
,nan,nan
MWRD DS-M114N,2010-06-05 20:33:00 -0500,2010-06-05 21:36:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-05 20:32:00 -0500,2010-06-05 22:50:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-05 23:03:00 -0500,2010-06-05 23:07:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-05 23:10:00 -0500,2010-06-05 23:14:00 -0500
,nan,nan
DS-M105W,2010-06-06 00:00:00 -0500,2010-06-06 00:19:00 -0500
,nan,nan
CDS-2,2010-06-15 02:25:00 -0500,2010-06-16 18:30:00 -0500
,nan,nan
CDS-4,2010-06-15 02:25:00 -0500,2010-06-16 18:30:00 -0500
,nan,nan
DS-D08,2010-06-15 17:46:00 -0500,2010-06-15 18:43:00 -0500
,nan,nan
DS-D21,2010-06-15 16:55:00 -0500,2010-06-15 17:00:00 -0500
,nan,nan
DS-M03,2010-06-15 17:51:00 -0500,2010-06-15 17:56:00 -0500
,nan,nan
DS-M03,2010-06-15 19:57:00 -0500,2010-06-15 23:59:00 -0500
,nan,nan
DS-M104,2010-06-15 19:54:00 -0500,2010-06-15 21:16:00 -0500
,nan,nan
DS-M105W,2010-06-15 17:54:00 -0500,2010-06-15 17:56:00 -0500
,nan,nan
DS-M105W,2010-06-15 20:04:00 -0500,2010-06-15 23:59:00 -0500
,nan,nan
DS-M106E,2010-06-15 21:23:00 -0500,2010-06-15 21:48:00 -0500
,nan,nan
DS-M109 N,2010-06-15 19:54:00 -0500,2010-06-15 23:59:00 -0500
,nan,nan
MWRD DS-M114N,2010-06-15 20:10:00 -0500,2010-06-15 23:46:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-15 20:12:00 -0500,2010-06-15 23:59:00 -0500
,nan,nan
DS-N12,2010-06-15 19:56:00 -0500,2010-06-15 22:59:00 -0500
,nan,nan
DS-N17,2010-06-15 20:06:00 -0500,2010-06-15 20:26:00 -0500
,nan,nan
DS-N18,2010-06-15 17:46:00 -0500,2010-06-15 18:14:00 -0500
,nan,nan
DS-N19,2010-06-15 20:03:00 -0500,2010-06-15 20:22:00 -0500
,nan,nan
DS-M03,2010-06-16 00:00:00 -0500,2010-06-16 04:13:00 -0500
,nan,nan
DS-M03,2010-06-16 04:14:00 -0500,2010-06-16 04:16:00 -0500
,nan,nan
DS-M03,2010-06-16 04:19:00 -0500,2010-06-16 04:21:00 -0500
,nan,nan
DS-M105W,2010-06-16 00:00:00 -0500,2010-06-16 05:08:00 -0500
,nan,nan
DS-M109 N,2010-06-16 00:00:00 -0500,2010-06-16 01:23:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-16 00:00:00 -0500,2010-06-16 05:05:00 -0500
,nan,nan
DS-D16,2010-06-18 21:59:00 -0500,2010-06-18 22:04:00 -0500
,nan,nan
DS-D27I,2010-06-18 23:07:00 -0500,2010-06-18 23:10:00 -0500
,nan,nan
DS-D27I,2010-06-18 23:32:00 -0500,2010-06-18 23:59:00 -0500
,nan,nan
DS-D28,2010-06-18 23:07:00 -0500,2010-06-18 23:09:00 -0500
,nan,nan
DS-D28,2010-06-18 23:17:00 -0500,2010-06-18 23:59:00 -0500
,nan,nan
DS-D35,2010-06-18 22:52:00 -0500,2010-06-18 22:55:00 -0500
,nan,nan
DS-D35,2010-06-18 23:04:00 -0500,2010-06-18 23:38:00 -0500
,nan,nan
DS-D39,2010-06-18 16:44:00 -0500,2010-06-18 18:06:00 -0500
,nan,nan
DS-D39,2010-06-18 22:15:00 -0500,2010-06-18 23:59:00 -0500
,nan,nan
DS-D47,2010-06-18 22:53:00 -0500,2010-06-18 22:56:00 -0500
,nan,nan
DS-D47,2010-06-18 23:06:00 -0500,2010-06-18 23:08:00 -0500
,nan,nan
DS-D47,2010-06-18 23:15:00 -0500,2010-06-18 23:59:00 -0500
,nan,nan
DS-M13,2010-06-18 22:41:00 -0500,2010-06-18 22:46:00 -0500
,nan,nan
DS-M105W,2010-06-18 23:01:00 -0500,2010-06-18 23:59:00 -0500
,nan,nan
DS-M109 N,2010-06-18 16:18:00 -0500,2010-06-18 23:59:00 -0500
,nan,nan
DS-N12,2010-06-18 23:49:00 -0500,2010-06-18 23:56:00 -0500
,nan,nan
DS-D27I,2010-06-19 00:00:00 -0500,2010-06-19 02:33:00 -0500
,nan,nan
DS-D28,2010-06-19 00:00:00 -0500,2010-06-19 00:27:00 -0500
,nan,nan
DS-D39,2010-06-19 00:00:00 -0500,2010-06-19 00:17:00 -0500
,nan,nan
DS-D47,2010-06-19 00:00:00 -0500,2010-06-19 01:18:00 -0500
,nan,nan
DS-M11,2010-06-19 00:17:00 -0500,2010-06-19 06:07:00 -0500
,nan,nan
DS-M105W,2010-06-19 00:00:00 -0500,2010-06-19 07:06:00 -0500
,nan,nan
DS-M109 N,2010-06-19 00:00:00 -0500,2010-06-19 20:18:00 -0500
,nan,nan
DS-D39,2010-06-21 23:32:00 -0500,2010-06-21 23:59:00 -0500
,nan,nan
DS-D39,2010-06-22 00:00:00 -0500,2010-06-22 00:53:00 -0500
,nan,nan
002 Lemont WRP,2010-06-23 20:20:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
CDS-11,2010-06-23 20:25:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
CDS-18,2010-06-23 20:22:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
CDS-21,2010-06-23 20:02:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
CDS-22,2010-06-23 20:24:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
CDS-15-1,2010-06-23 20:27:00 -0500,2010-06-23 21:52:00 -0500
,nan,nan
CDS-39,2010-06-23 20:01:00 -0500,2010-06-23 22:26:00 -0500
,nan,nan
CDS-41,2010-06-23 19:37:00 -0500,2010-06-23 23:28:00 -0500
,nan,nan
CDS-42,2010-06-23 19:37:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
CDS-45,2010-06-23 18:46:00 -0500,2010-06-23 21:25:00 -0500
,nan,nan
CDS-55,2010-06-23 20:05:00 -0500,2010-06-23 21:12:00 -0500
,nan,nan
C-1,2010-06-23 16:30:00 -0500,2010-06-23 21:25:00 -0500
,nan,nan
CDS-51,2010-06-23 20:03:00 -0500,2010-06-23 21:18:00 -0500
,nan,nan
CDS-2,2010-06-23 22:25:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
CDS-4,2010-06-23 22:25:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-D05,2010-06-23 17:57:00 -0500,2010-06-23 18:21:00 -0500
,nan,nan
DS-D06,2010-06-23 19:00:00 -0500,2010-06-23 20:06:00 -0500
,nan,nan
DS-D07,2010-06-23 19:04:00 -0500,2010-06-23 21:44:00 -0500
,nan,nan
DS-D08,2010-06-23 17:46:00 -0500,2010-06-23 18:49:00 -0500
,nan,nan
DS-D16,2010-06-23 17:38:00 -0500,2010-06-23 17:41:00 -0500
,nan,nan
DS-D19,2010-06-23 18:56:00 -0500,2010-06-23 19:44:00 -0500
,nan,nan
DS-D27I,2010-06-23 18:48:00 -0500,2010-06-23 23:50:00 -0500
,nan,nan
DS-D28,2010-06-23 20:47:00 -0500,2010-06-23 20:52:00 -0500
,nan,nan
DS-D28,2010-06-23 18:49:00 -0500,2010-06-23 22:51:00 -0500
,nan,nan
DS-D31,2010-06-23 18:49:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-D32,2010-06-23 18:49:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-D33,2010-06-23 18:49:00 -0500,2010-06-23 21:46:00 -0500
,nan,nan
DS-D36,2010-06-23 18:49:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-D39,2010-06-23 20:32:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-D41,2010-06-23 18:16:00 -0500,2010-06-23 18:26:00 -0500
,nan,nan
DS-D41,2010-06-23 18:52:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-D47,2010-06-23 20:32:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-D47,2010-06-23 10:21:00 -0500,2010-06-23 10:30:00 -0500
,nan,nan
DS-D49,2010-06-23 18:49:00 -0500,2010-06-23 23:51:00 -0500
,nan,nan
DS-D52,2010-06-23 18:23:00 -0500,2010-06-23 18:41:00 -0500
,nan,nan
DS-D52,2010-06-23 18:48:00 -0500,2010-06-23 23:06:00 -0500
,nan,nan
DS-D62,2010-06-23 18:48:00 -0500,2010-06-23 23:46:00 -0500
,nan,nan
DS-M13,2010-06-23 18:11:00 -0500,2010-06-23 18:14:00 -0500
,nan,nan
DS-M13,2010-06-23 19:57:00 -0500,2010-06-23 22:50:00 -0500
,nan,nan
TG-M05,2010-06-23 19:57:00 -0500,2010-06-23 22:56:00 -0500
,nan,nan
DS-M27,2010-06-23 19:20:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-M105W,2010-06-23 18:49:00 -0500,2010-06-23 23:59:00 -0500
,nan,nan
DS-M106E,2010-06-23 18:51:00 -0500,2010-06-23 22:22:00 -0500
,nan,nan
DS-M109 N,2010-06-23 18:49:00 -0500,2010-06-23 19:42:00 -0500
,nan,nan
DS-M109 N,2010-06-23 19:53:00 -0500,2010-06-23 22:36:00 -0500
,nan,nan
MWRD DS-M114N,2010-06-23 19:54:00 -0500,2010-06-23 20:21:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-23 19:58:00 -0500,2010-06-23 20:22:00 -0500
,nan,nan
DS-N17,2010-06-23 18:50:00 -0500,2010-06-23 20:02:00 -0500
,nan,nan
DS-N18,2010-06-23 18:00:00 -0500,2010-06-23 18:26:00 -0500
,nan,nan
DS-N18,2010-06-23 18:48:00 -0500,2010-06-23 19:36:00 -0500
,nan,nan
DS-N19,2010-06-23 18:53:00 -0500,2010-06-23 19:24:00 -0500
,nan,nan
002 Lemont WRP,2010-06-24 00:01:00 -0500,2010-06-24 00:54:00 -0500
,nan,nan
CDS-11,2010-06-24 00:01:00 -0500,2010-06-24 00:47:00 -0500
,nan,nan
CDS-18,2010-06-24 00:01:00 -0500,2010-06-24 02:17:00 -0500
,nan,nan
CDS-21,2010-06-24 00:01:00 -0500,2010-06-24 23:59:00 -0500
,nan,nan
CDS-22,2010-06-24 00:01:00 -0500,2010-06-24 04:53:00 -0500
,nan,nan
CDS-2,2010-06-24 00:01:00 -0500,2010-06-24 17:06:00 -0500
,nan,nan
CDS-4,2010-06-24 00:01:00 -0500,2010-06-24 17:06:00 -0500
,nan,nan
CDS-42,2010-06-24 00:01:00 -0500,2010-06-24 14:00:00 -0500
,nan,nan
DS-D31,2010-06-24 00:00:00 -0500,2010-06-24 05:33:00 -0500
,nan,nan
DS-D32,2010-06-24 00:00:00 -0500,2010-06-24 01:37:00 -0500
,nan,nan
DS-D36,2010-06-24 00:00:00 -0500,2010-06-24 01:30:00 -0500
,nan,nan
DS-D37,2010-06-24 05:03:00 -0500,2010-06-24 06:51:00 -0500
,nan,nan
DS-D39,2010-06-24 00:00:00 -0500,2010-06-24 02:42:00 -0500
,nan,nan
DS-D41,2010-06-24 00:00:00 -0500,2010-06-24 04:26:00 -0500
,nan,nan
DS-D47,2010-06-24 00:00:00 -0500,2010-06-24 06:47:00 -0500
,nan,nan
DS-M13,2010-06-24 01:01:00 -0500,2010-06-24 01:43:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-24 01:36:00 -0500,2010-06-24 05:53:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-24 05:53:00 -0500,2010-06-24 05:57:00 -0500
,nan,nan
DS-M27,2010-06-24 00:00:00 -0500,2010-06-24 11:10:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-24 07:38:00 -0500,2010-06-24 09:05:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-24 09:11:00 -0500,2010-06-24 09:17:00 -0500
,nan,nan
CDS-21,2010-06-25 00:01:00 -0500,2010-06-25 04:30:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-25 22:19:00 -0500,2010-06-25 22:22:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-25 23:28:00 -0500,2010-06-25 23:33:00 -0500
,nan,nan
DS-D02,2010-06-26 04:39:00 -0500,2010-06-26 05:43:00 -0500
,nan,nan
DS-D05,2010-06-26 04:56:00 -0500,2010-06-26 05:22:00 -0500
,nan,nan
DS-D06,2010-06-26 04:42:00 -0500,2010-06-26 07:01:00 -0500
,nan,nan
DS-D07,2010-06-26 04:43:00 -0500,2010-06-26 16:21:00 -0500
,nan,nan
DS-D13,2010-06-26 04:30:00 -0500,2010-06-26 05:23:00 -0500
,nan,nan
DS-D14,2010-06-26 04:37:00 -0500,2010-06-26 05:25:00 -0500
,nan,nan
DS-D15,2010-06-26 04:52:00 -0500,2010-06-26 06:52:00 -0500
,nan,nan
DS-D16,2010-06-26 04:25:00 -0500,2010-06-26 05:09:00 -0500
,nan,nan
DS-D17,2010-06-26 04:37:00 -0500,2010-06-26 04:46:00 -0500
,nan,nan
DS-D18,2010-06-26 04:31:00 -0500,2010-06-26 05:20:00 -0500
,nan,nan
DS-D19,2010-06-26 04:54:00 -0500,2010-06-26 05:54:00 -0500
,nan,nan
DS-D22,2010-06-26 05:08:00 -0500,2010-06-26 05:52:00 -0500
,nan,nan
DS-D27I,2010-06-26 04:33:00 -0500,2010-06-26 16:20:00 -0500
,nan,nan
DS-D28,2010-06-26 04:39:00 -0500,2010-06-26 05:54:00 -0500
,nan,nan
DS-D28,2010-06-26 04:47:00 -0500,2010-06-26 05:22:00 -0500
,nan,nan
DS-D31,2010-06-26 04:25:00 -0500,2010-06-26 16:17:00 -0500
,nan,nan
DS-D32,2010-06-26 04:31:00 -0500,2010-06-26 16:18:00 -0500
,nan,nan
DS-D36,2010-06-26 04:37:00 -0500,2010-06-26 05:38:00 -0500
,nan,nan
DS-D37,2010-06-26 04:42:00 -0500,2010-06-26 07:15:00 -0500
,nan,nan
DS-D39,2010-06-26 04:43:00 -0500,2010-06-26 06:40:00 -0500
,nan,nan
DS-D41,2010-06-26 04:39:00 -0500,2010-06-26 06:24:00 -0500
,nan,nan
DS-D44,2010-06-26 04:40:00 -0500,2010-06-26 05:55:00 -0500
,nan,nan
DS-D47,2010-06-26 04:45:00 -0500,2010-06-26 16:20:00 -0500
,nan,nan
DS-D49,2010-06-26 04:36:00 -0500,2010-06-26 07:33:00 -0500
,nan,nan
DS-D52,2010-06-26 04:58:00 -0500,2010-06-26 07:05:00 -0500
,nan,nan
DS-D62,2010-06-26 04:37:00 -0500,2010-06-26 05:04:00 -0500
,nan,nan
DS-M11,2010-06-26 05:06:00 -0500,2010-06-26 12:58:00 -0500
,nan,nan
DS-M13,2010-06-26 04:53:00 -0500,2010-06-26 06:38:00 -0500
,nan,nan
DS-M27,2010-06-26 05:30:00 -0500,2010-06-26 08:30:00 -0500
,nan,nan
DS-M106E,2010-06-26 05:51:00 -0500,2010-06-26 07:14:00 -0500
,nan,nan
DS-M109 N,2010-06-26 05:14:00 -0500,2010-06-26 05:37:00 -0500
,nan,nan
DS-N16,2010-06-26 04:34:00 -0500,2010-06-26 05:05:00 -0500
,nan,nan
DS-N17,2010-06-26 04:36:00 -0500,2010-06-26 05:36:00 -0500
,nan,nan
DS-N18,2010-06-26 04:37:00 -0500,2010-06-26 05:37:00 -0500
,nan,nan
DS-N19,2010-06-26 04:34:00 -0500,2010-06-26 05:20:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-26 04:44:00 -0500,2010-06-26 14:08:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-26 16:18:00 -0500,2010-06-26 16:21:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-26 16:36:00 -0500,2010-06-26 16:38:00 -0500
,nan,nan
DS-D02,2010-06-27 09:47:00 -0500,2010-06-27 12:37:00 -0500
,nan,nan
DS-D06,2010-06-27 09:15:00 -0500,2010-06-27 09:22:00 -0500
,nan,nan
DS-D07,2010-06-27 09:32:00 -0500,2010-06-27 09:56:00 -0500
,nan,nan
DS-D08,2010-06-27 09:50:00 -0500,2010-06-27 10:19:00 -0500
,nan,nan
DS-D13,2010-06-27 09:27:00 -0500,2010-06-27 09:49:00 -0500
,nan,nan
DS-D14,2010-06-27 09:34:00 -0500,2010-06-27 09:37:00 -0500
,nan,nan
DS-D16,2010-06-27 09:18:00 -0500,2010-06-27 09:22:00 -0500
,nan,nan
DS-D18,2010-06-27 09:39:00 -0500,2010-06-27 09:46:00 -0500
,nan,nan
DS-D27I,2010-06-27 10:09:00 -0500,2010-06-27 10:15:00 -0500
,nan,nan
DS-D28,2010-06-27 10:11:00 -0500,2010-06-27 11:04:00 -0500
,nan,nan
DS-D31,2010-06-27 09:40:00 -0500,2010-06-27 09:45:00 -0500
,nan,nan
DS-D32,2010-06-27 10:19:00 -0500,2010-06-27 11:34:00 -0500
,nan,nan
DS-D37,2010-06-27 10:30:00 -0500,2010-06-27 11:15:00 -0500
,nan,nan
DS-D47,2010-06-27 10:40:00 -0500,2010-06-27 11:27:00 -0500
,nan,nan
DS-D49,2010-06-27 10:13:00 -0500,2010-06-27 10:46:00 -0500
,nan,nan
CDS-7,2010-06-27 11:23:00 -0500,2010-06-27 13:16:00 -0500
,nan,nan
CDS-11,2010-06-27 11:21:00 -0500,2010-06-27 14:51:00 -0500
,nan,nan
CDS-18,2010-06-27 11:22:00 -0500,2010-06-27 16:49:00 -0500
,nan,nan
CDS-21,2010-06-27 11:20:00 -0500,2010-06-27 23:59:00 -0500
,nan,nan
CDS-22,2010-06-27 11:22:00 -0500,2010-06-27 23:59:00 -0500
,nan,nan
CDS-2,2010-06-27 11:20:00 -0500,2010-06-27 23:59:00 -0500
,nan,nan
CDS-4,2010-06-27 11:20:00 -0500,2010-06-27 23:59:00 -0500
,nan,nan
CDS-15-1,2010-06-27 11:23:00 -0500,2010-06-27 12:52:00 -0500
,nan,nan
CDS-39,2010-06-27 11:15:00 -0500,2010-06-27 11:50:00 -0500
,nan,nan
CDS-41,2010-06-27 10:45:00 -0500,2010-06-27 11:51:00 -0500
,nan,nan
CDS-43,2010-06-27 11:24:00 -0500,2010-06-27 11:27:00 -0500
,nan,nan
CDS-51,2010-06-27 11:22:00 -0500,2010-06-27 11:41:00 -0500
,nan,nan
C-1,2010-06-27 11:23:00 -0500,2010-06-27 23:59:00 -0500
,nan,nan
DS-M27,2010-06-27 11:05:00 -0500,2010-06-27 15:15:00 -0500
,nan,nan
DS-M101,2010-06-27 09:31:00 -0500,2010-06-27 10:27:00 -0500
,nan,nan
DS-M105W,2010-06-27 09:33:00 -0500,2010-06-27 10:56:00 -0500
,nan,nan
DS-M106E,2010-06-27 09:54:00 -0500,2010-06-27 11:15:00 -0500
,nan,nan
DS-M109 N,2010-06-27 09:45:00 -0500,2010-06-27 10:55:00 -0500
,nan,nan
DS-N16,2010-06-27 09:24:00 -0500,2010-06-27 09:55:00 -0500
,nan,nan
DS-N17,2010-06-27 09:25:00 -0500,2010-06-27 10:33:00 -0500
,nan,nan
DS-N18,2010-06-27 09:27:00 -0500,2010-06-27 10:25:00 -0500
,nan,nan
DS-N19,2010-06-27 09:21:00 -0500,2010-06-27 10:28:00 -0500
,nan,nan
MWRD DS-M114N,2010-06-27 09:46:00 -0500,2010-06-27 10:44:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-27 00:36:00 -0500,2010-06-27 00:39:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-27 06:57:00 -0500,2010-06-27 07:01:00 -0500
,nan,nan
Wilmette DS-M114N-2,2010-06-27 09:34:00 -0500,2010-06-27 10:58:00 -0500
,nan,nan
CDS-22,2010-06-28 00:01:00 -0500,2010-06-28 04:38:00 -0500
,nan,nan
CDS-2,2010-06-28 00:01:00 -0500,2010-06-28 04:38:00 -0500
,nan,nan
