12,0.0,Calumet WRP,400 E. 130th Street Chicago,2009-12-28 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.02,South Basin Average ,nan,2009-12-28 11:00:00 -0600,nan,nan
1,0.01,Glenview,1333 Shermer Road Glenview,2009-12-29 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2009-12-29 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2009-12-29 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2009-12-29 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2009-12-29 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2009-12-29 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2009-12-29 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2009-12-29 11:00:00 -0600,41.824857,-87.655586
8,0.13,MOB,100 E. Erie Stree Chicago,2009-12-29 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.03,Central Basin Average ,nan,2009-12-29 11:00:00 -0600,nan,nan
9,0.05,Melvina Ditch,8644 S. Natchez Ave. Burbank,2009-12-29 11:00:00 -0600,41.734139,-87.782139
10,0.14,87th & Western,87th St. & Western Ave. Chicago,2009-12-29 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2009-12-29 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2009-12-29 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.05,South Basin Average ,nan,2009-12-29 11:00:00 -0600,nan,nan
1,0.01,Glenview,1333 Shermer Road Glenview,2009-12-30 11:00:00 -0600,42.079825,-87.821792
2,0.02,North Side WRP,3500 Howard Street Skokie,2009-12-30 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2009-12-30 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2009-12-30 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.01,North Basin Average ,nan,2009-12-30 11:00:00 -0600,nan,nan
5,0.02,West Side,6001 W. Pershing Road Cicero,2009-12-30 11:00:00 -0600,41.821587,-87.773094
6,0.02,Springfield,1747 N. Springfield Avenue Chicago,2009-12-30 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2009-12-30 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2009-12-30 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.01,Central Basin Average ,nan,2009-12-30 11:00:00 -0600,nan,nan
9,0.02,Melvina Ditch,8644 S. Natchez Ave. Burbank,2009-12-30 11:00:00 -0600,41.734139,-87.782139
10,0.01,87th & Western,87th St. & Western Ave. Chicago,2009-12-30 11:00:00 -0600,41.735587,-87.682604
11,0.02,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2009-12-30 11:00:00 -0600,41.721979,-87.548275
12,0.01,Calumet WRP,400 E. 130th Street Chicago,2009-12-30 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.01,South Basin Average ,nan,2009-12-30 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2009-12-31 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2009-12-31 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2009-12-31 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2009-12-31 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2009-12-31 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2009-12-31 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2009-12-31 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2009-12-31 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2009-12-31 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2009-12-31 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2009-12-31 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2009-12-31 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2009-12-31 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2009-12-31 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2009-12-31 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-01 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-01 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-01 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-01 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-01 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-01 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-01 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-01 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-01 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-01 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-01 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-01 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-01 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2010-01-01 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-01 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-02 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-02 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-02 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-02 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-02 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-02 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-02 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-02 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-02 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-02 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-02 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-02 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-02 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2010-01-02 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-02 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-03 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-03 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-03 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-03 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-03 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-03 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-03 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-03 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-03 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-03 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-03 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-03 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-03 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2010-01-03 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-03 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-04 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-04 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-04 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-04 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-04 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-04 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-04 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-04 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-04 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-04 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-04 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-04 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-04 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2010-01-04 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-04 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-05 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-05 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-05 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-05 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-05 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-05 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-05 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-05 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-05 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-05 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-05 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-05 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-05 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2010-01-05 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-05 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-06 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-06 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-06 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-06 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-06 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-06 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-06 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-06 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-06 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-06 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-06 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-06 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-06 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2010-01-06 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-06 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-07 11:00:00 -0600,42.079825,-87.821792
2,0.35,North Side WRP,3500 Howard Street Skokie,2010-01-07 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-07 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-07 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.17,North Basin Average ,nan,2010-01-07 11:00:00 -0600,nan,nan
5,0.25,West Side,6001 W. Pershing Road Cicero,2010-01-07 11:00:00 -0600,41.821587,-87.773094
6,0.24,Springfield,1747 N. Springfield Avenue Chicago,2010-01-07 11:00:00 -0600,41.912744,-87.723944
7,0.05,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-07 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-07 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.14,Central Basin Average ,nan,2010-01-07 11:00:00 -0600,nan,nan
9,0.04,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-07 11:00:00 -0600,41.734139,-87.782139
10,0.03,87th & Western,87th St. & Western Ave. Chicago,2010-01-07 11:00:00 -0600,41.735587,-87.682604
11,0.3,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-07 11:00:00 -0600,41.721979,-87.548275
12,0.06,Calumet WRP,400 E. 130th Street Chicago,2010-01-07 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.11,South Basin Average ,nan,2010-01-07 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-08 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-08 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-08 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-08 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-08 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-08 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-08 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-08 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-08 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-08 11:00:00 -0600,nan,nan
9,0.06,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-08 11:00:00 -0600,41.734139,-87.782139
10,0.02,87th & Western,87th St. & Western Ave. Chicago,2010-01-08 11:00:00 -0600,41.735587,-87.682604
11,0.01,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-08 11:00:00 -0600,41.721979,-87.548275
12,0.01,Calumet WRP,400 E. 130th Street Chicago,2010-01-08 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.02,South Basin Average ,nan,2010-01-08 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-09 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-09 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-09 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-09 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-09 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-09 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-09 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-09 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-09 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-09 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-09 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-09 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-09 11:00:00 -0600,41.721979,-87.548275
12,0.01,Calumet WRP,400 E. 130th Street Chicago,2010-01-09 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-09 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-10 11:00:00 -0600,42.079825,-87.821792
2,0.02,North Side WRP,3500 Howard Street Skokie,2010-01-10 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-10 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-10 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.01,North Basin Average ,nan,2010-01-10 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-10 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-10 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-10 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-10 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-10 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-10 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-10 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-10 11:00:00 -0600,41.721979,-87.548275
12,0.08,Calumet WRP,400 E. 130th Street Chicago,2010-01-10 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.02,South Basin Average ,nan,2010-01-10 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-11 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-11 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-11 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-11 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-11 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-11 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-11 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-11 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-11 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-11 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-11 11:00:00 -0600,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2010-01-11 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-11 11:00:00 -0600,41.721979,-87.548275
12,0.01,Calumet WRP,400 E. 130th Street Chicago,2010-01-11 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2010-01-11 11:00:00 -0600,nan,nan
1,0.06,Glenview,1333 Shermer Road Glenview,2010-01-12 11:00:00 -0600,42.079825,-87.821792
2,0.01,North Side WRP,3500 Howard Street Skokie,2010-01-12 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-12 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-12 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.04,North Basin Average ,nan,2010-01-12 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-12 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-12 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-12 11:00:00 -0600,41.824857,-87.655586
8,0.07,MOB,100 E. Erie Stree Chicago,2010-01-12 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.02,Central Basin Average ,nan,2010-01-12 11:00:00 -0600,nan,nan
9,0.18,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-12 11:00:00 -0600,41.734139,-87.782139
10,0.11,87th & Western,87th St. & Western Ave. Chicago,2010-01-12 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-12 11:00:00 -0600,41.721979,-87.548275
12,0.05,Calumet WRP,400 E. 130th Street Chicago,2010-01-12 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.08,South Basin Average ,nan,2010-01-12 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-13 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-13 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-13 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-13 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-13 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-13 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-13 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-13 11:00:00 -0600,41.824857,-87.655586
8,0.3,MOB,100 E. Erie Stree Chicago,2010-01-13 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.07,Central Basin Average ,nan,2010-01-13 11:00:00 -0600,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2010-01-13 11:00:00 -0600,41.734139,-87.782139
10,0.17,87th & Western,87th St. & Western Ave. Chicago,2010-01-13 11:00:00 -0600,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2010-01-13 11:00:00 -0600,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2010-01-13 11:00:00 -0600,41.659136,-87.612606
Avg - South Basin  ,0.04,South Basin Average ,nan,2010-01-13 11:00:00 -0600,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2010-01-14 11:00:00 -0600,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2010-01-14 11:00:00 -0600,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2010-01-14 11:00:00 -0600,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2010-01-14 11:00:00 -0600,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2010-01-14 11:00:00 -0600,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2010-01-14 11:00:00 -0600,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2010-01-14 11:00:00 -0600,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2010-01-14 11:00:00 -0600,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2010-01-14 11:00:00 -0600,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2010-01-14 11:00:00 -0600,nan,nan
