,ag_sol(mg/l),ag_tot(mg/l),alk(mg/l),as_sol(mg/l),as_tot(mg/l),b_sol(mg/l),b_tot(mg/l),ba_sol(mg/l),ba_tot(mg/l),benzene(ug/l),ca_sol(mg/l),ca_tot(mg/l),cd_sol(mg/l),cd_tot(mg/l),chloroph(yll_a),cl(mg/l),cn(mg/l),cn_wad(mg/l),collect(date),cr6(ug/l),cr_sol(mg/l),cr_tot(mg/l),cu_sol(mg/l),cu_tot(mg/l),do(mg/l),e_coli(cts/100ml),ethylbenzene(ug/l),f(mg/l),fe_sol(mg/l),fe_tot(mg/l),fec_col(cts/100ml),fog(mg/l),hg_ll(ng/l),hg_sol(ug/l),hg_tot(ug/l),m__and/or_p_xylenes(ug/l),mg_sol(mg/l),mg_tot(mg/l),mn_sol(mg/l),mn_tot(mg/l),nh3_n(mg/l),ni_sol(mg/l),ni_tot(mg/l),no2+no3(mg/l),o_xylene(ug/l),pb_sol(mg/l),pb_tot(mg/l),ph(),phenol(ug/l),radiochem(alpha),radiochem(beta),sampling(point),se_sol(mg/l),se_tot(mg/l),so4(mg/l),ss(mg/l),tds(mg/l),temp(deg_c),tkn(mg/l),toc(mg/l),toluene(ug/l),tot_p(mg/l),turb(ntu),vss(mg/l),xylenes(total)(ug/l),xylenes_(total)(ug/l),zn_sol(mg/l),zn_tot(mg/l),location_description,north_latitude,west_longitude
4073,0.0014,<0.004,167.0,<0.02,<0.05,0.12,0.119,0.0295,0.0403,,56.91,66.32,<0.001,<0.001,9.7,112.0,<0.005,<0.0010,2011-04-25 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.5,,,0.31,<0.2,2.47,3700.0,,20.0,,<0.2,,25.68,26.71,0.035,0.0888,0.14,<0.008,<0.008,1.9,,<0.03,<0.03,7.6,<5,1.9,3.6,ww_97,<0.03,<0.005,111.75,70.0,594.0,12.1,1.41,8.4,,0.25,49.6,13.0,,,<0.02,<0.06,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4074,0.0019,<0.004,227.0,0.022,<0.05,0.26,0.281,0.0406,0.0465,<2.0,97.02,104.03,<0.001,<0.001,,194.0,<0.005,<0.0010,2011-05-23 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.4,400.0,<2.0,0.51,<0.2,1.22,360.0,,8.2,,<0.2,<3.0,44.11,45.48,0.06,0.0959,0.17,<0.008,0.0082,8.661,<3.0,<0.03,<0.03,7.78,<5,3.0,4.4,ww_97,<0.03,0.005,379.17,35.0,1188.0,19.5,1.08,5.4,<2.0,1.22,21.7,4.0,,<3.0,<0.02,<0.06,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4075,0.0017,<0.004,215.0,<0.02,<0.05,0.23,0.244,0.0388,0.0501,,81.7,93.98,<0.001,<0.001,4.8,144.0,<0.005,0.0015,2011-06-27 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,7.1,,,0.5,<0.2,2.03,370.0,,4.5,,<0.2,,31.71,36.03,0.078,0.1368,0.18,<0.008,<0.008,6.066,,<0.03,<0.03,7.6,<5,<2.90,6.0,ww_97,<0.03,0.006,320.2,53.0,1204.0,20.6,0.83,5.6,,0.74,41.2,7.0,,,<0.02,<0.06,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4076,<0.001,<0.004,90.0,<0.02,<0.05,0.09,0.088,0.0199,0.0375,<2.0,32.14,35.79,<0.001,<0.001,10.3,55.0,<0.005,<0.0010,2011-07-25 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.5,,<2.0,0.25,<0.2,6.16,10000.0,,<0.5,,<0.2,<3.0,12.07,14.26,0.019,0.1515,0.2,<0.008,<0.008,1.357,<3.0,<0.03,<0.03,7.18,<5,<1.50,4.5,ww_97,<0.03,<0.005,61.81,153.0,370.0,24.0,0.99,6.0,<2.0,0.43,107.0,17.0,,<3.0,<0.02,<0.06,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4077,0.0013,<0.004,144.0,<0.02,<0.05,0.18,0.187,0.027999999999999997,0.0328,,57.47,59.69,<0.001,<0.001,8.6,111.0,<0.005,<0.0010,2011-08-22 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.4,450.0,,0.42,<0.2,1.33,1300.0,,na,,<0.2,,23.54,24.24,0.0457,0.0797,0.15,<0.008,<0.008,3.271,,<0.03,<0.03,7.6,<5,<2.10,4.3,ww_97,<0.03,<0.005,266.56,45.0,856.0,22.6,0.7,4.7,,0.65,27.6,6.0,,,<0.02,<0.06,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4078,0.0015,<0.004,134.0,<0.02,<0.05,0.24,0.255,0.0251,0.0569,<2.0,70.54,80.25,<0.001,<0.001,21.4,124.0,<0.005,<0.0010,2011-09-26 00:00:00,<10,<0.003,0.01,<0.005,<0.02,6.0,,<2.0,0.53,<0.2,7.85,5900.0,,41.0,,<0.2,<3.0,33.64,39.07,0.0698,0.3208,0.22,<0.008,0.0175,6.876,<3.0,<0.03,<0.03,7.88,<5,<3.20,9.0,ww_97,<0.03,<0.005,578.04,73.0,1134.0,16.6,0.9,4.6,<2.0,1.86,113.0,6.0,,<3.0,<0.02,0.096,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4079,0.0022,<0.004,183.0,<0.02,<0.05,0.21,0.21,0.0317,0.0367,,80.85,83.32,<0.001,<0.001,6.5,131.0,<0.005,0.001,2011-10-24 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.6,,,0.44,<0.2,1.34,510.0,,7.3,,<0.2,,36.68,37.92,0.0472,0.0733,<0.10,<0.008,0.0094,4.223,,<0.03,<0.03,6.93,<5,2.6,4.7,ww_97,<0.03,<0.005,421.23,33.0,976.0,11.9,0.86,5.3,,0.99,24.1,3.0,,,<0.02,<0.06,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4080,0.0014,<0.004,186.0,<0.02,<0.05,0.18,0.181,0.0201,0.0231,<2.0,65.78,68.31,<0.001,<0.001,4.0,105.0,<0.005,0.0011,2011-11-28 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,7.7,,<2.0,0.42,<0.2,0.67,24000.0,,<2.5,,<0.2,<3.0,25.47,26.24,0.0387,0.0543,0.17,<0.008,<0.008,5.885,<3.0,<0.03,<0.03,7.6,<5,<2.20,2.5,ww_97,<0.03,<0.005,134.27,11.0,978.0,6.0,0.96,5.7,<2.0,0.55,13.0,2.0,,<3.0,<0.02,<0.06,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4081,0.002,0.002,222.0,<0.02,<0.05,0.16,0.15,0.037000000000000005,0.039,<2,94.0,93.0,<0.001,<0.001,3.4,340.0,<0.005,0.0016,2012-01-30 00:00:00,<6,<0.005,<0.005,<0.005,<0.005,7.1,,<2,0.3,<0.1,0.8,2100.0,,<2.5,,<0.2,<3,39.0,39.0,0.072,0.078,0.19,0.006,0.007,3.529,<3,<0.02,<0.02,7.78,<5,<2.80,2.9,ww_97,<0.005,0.005,291.61,16.0,990.0,2.8,<1,3.6,<2,0.37,14.9,1.0,,<3,0.01,0.02,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4082,0.002,0.002,223.0,<0.02,<0.05,0.16,0.16,0.035,0.039,,90.0,96.0,<0.001,<0.001,5.5,290.0,<0.005,0.0014,2012-02-27 00:00:00,<6,<0.005,<0.005,<0.005,<0.005,8.5,,,0.37,<0.1,0.7,1300.0,,<2.5,,<0.2,,36.0,38.0,0.064,0.076,<0.1,<0.005,<0.005,3.261,,<0.02,<0.02,6.98,<5,<2.70,3.9,ww_97,0.009,0.005,336.42,13.0,964.0,4.5,<1,4.2,,0.32,9.7,2.0,,,0.01,0.02,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4083,0.001,0.001,205.0,<0.02,<0.05,0.15,0.14,0.031,0.04,<2,72.0,74.0,<0.001,<0.001,12.4,154.0,<0.005,0.0011,2012-03-26 00:00:00,<6,<0.005,<0.005,<0.005,<0.005,8.0,,<2,0.31,0.1,2.2,1200.0,,<2.5,,<0.2,<3,29.0,30.0,0.062,0.11900000000000001,0.15,<0.005,0.005,2.5,<3,<0.02,<0.02,7.22,<5,3.3,3.3,ww_97,<0.005,0.006,165.17,48.0,718.0,11.8,1.02,7.5,<2,0.71,44.2,8.0,,<3,0.01,0.02,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4084,0.002,0.001,247.0,<0.02,<0.05,0.3,0.3,0.028999999999999998,0.032,,102.0,102.0,<0.001,<0.001,3.1,227.0,<0.005,0.0013,2012-04-23 00:00:00,<6,<0.005,<0.005,<0.005,<0.005,9.3,,,0.57,<0.1,0.5,270.0,,<5.0,,<0.2,,42.0,41.0,0.083,0.106,0.16,0.006,0.007,9.372,,<0.02,<0.02,7.75,<5,<2.50,5.8,ww_97,<0.005,0.007,211.47,13.0,960.0,12.1,1.3,4.9,,0.83,,2.0,,,0.02,0.03,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4085,0.002,0.002,212.0,0.02,,,0.36,,0.040999999999999995,<2,,106.0,<0.001,,11.1,206.0,<0.005,0.0011,2012-05-29 00:00:00,<6,<0.005,,<0.005,,4.1,,<2,0.69,<0.1,,360.0,,9.582,,<0.2,<3,,46.0,,0.076,0.18,0.01,,11.401,<3,<0.02,,7.79,<5,<3.40,7.3,ww_97,,<0.005,970.44,34.0,2004.0,23.2,1.2,5.3,<2,3.13,,7.0,,<3,0.02,,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4086,0.002,0.002,173.0,0.02,,,0.32,,0.08199999999999999,<2,,101.0,<0.001,,4.4,185.0,<0.005,<0.001,2012-07-30 00:00:00,<6,<0.005,,<0.005,,6.1,,<2,0.7,<0.1,,12000.0,,t/x,,<0.2,<3,,51.0,,0.075,0.15,0.011,,8.589,<3,<0.02,,8.04,<5,<3.00,4.9,ww_97,,0.005,651.66,27.0,t/x,30.5,<1,4.2,<2,1.22,,4.0,,<3,0.01,,thorn_creek_@_170th_st.,41.58928333333333,87.58103333333334
4087,0.0,0.0,204.0,0.0,0.0,0.22399999999999998,0.23600000000000002,0.0307,0.0333,0.0,101.98,97.83,0.0003,0.0006,1.0,324.2,0.005,0.0021,2005-01-24 00:00:00,5.0,0.0,0.0,0.0,0.012,8.8,,0.0,0.53,0.038,0.539,530.0,0.0,,,0.05,0.0,36.899,34.6,0.0487,0.0576,0.42,0.004,0.003,5.385,0.0,0.0034,0.006,6.5,11.0,,,ww_59,0.011000000000000001,0.005,142.71,3.0,952.0,3.0,1.31,7.0,0.0,1.76,13.1,0.0,0.0,,0.0307,0.052,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4088,0.0,0.0,205.0,0.0,0.0,0.22699999999999998,0.223,0.0254,0.0321,,87.45,91.67,0.0007,0.0005,1.0,214.9,0.005,0.0011,2005-02-28 00:00:00,0.0,0.0012,0.0,0.0,0.013000000000000001,8.2,1600.0,,0.6,0.03,0.7240000000000001,2200.0,1.8,,,0.0,,33.361,34.45,0.0553,0.069,0.41,0.002,0.003,4.919,,0.0017,0.009000000000000001,7.25,11.0,,,ww_59,0.011000000000000001,0.006,143.63,28.0,732.0,6.2,1.26,7.0,,1.42,19.2,11.0,,,0.0224,0.042,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4089,0.0,0.0,169.0,0.0,0.0,0.18899999999999997,0.192,0.0208,0.0264,0.0,72.59,75.12,0.0004,0.0,6.0,253.4,0.004,0.0016,2005-03-28 00:00:00,0.0,0.0,0.0,0.0,0.015,8.7,,0.0,0.53,0.027999999999999997,0.555,2100.0,0.0,,,0.0,0.0,28.279,29.37,0.0401,0.0524,0.25,0.002,0.003,5.7989999999999995,0.0,0.0015,0.004,7.32,12.0,,,ww_59,0.009000000000000001,0.013999999999999999,137.92,11.0,770.0,10.7,1.17,8.0,0.0,1.45,10.5,0.0,0.0,,0.0227,0.042,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4090,0.0,0.0,154.0,0.0,0.0,0.207,0.205,0.0206,0.024,,66.41,69.43,0.0,0.0006,6.6,187.9,0.0,0.0018,2005-04-25 00:00:00,0.0,0.0,0.0,0.0,0.013999999999999999,6.3,,,0.51,0.027999999999999997,0.44299999999999995,1500.0,0.0,,,0.0,,26.016,26.72,0.0543,0.0612,0.38,0.0,0.004,4.82,,0.0,0.005,7.65,11.0,,,ww_59,0.0,0.0,142.77,15.0,336.0,12.7,1.51,8.0,,1.53,12.1,3.0,,,0.0185,0.036000000000000004,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4091,0.0,0.006,150.0,0.006,0.0,0.209,0.235,0.018000000000000002,0.0224,0.0,64.53,65.32,0.0003,0.0,12.2,161.7,0.003,0.0014,2005-05-23 00:00:00,2.0,0.0,0.0,0.0,0.015,6.3,300.0,0.0,0.64,0.032,0.381,250.0,3.5,,,0.0,0.0,23.29,23.49,0.0564,0.0695,0.42,0.002,0.003,6.037999999999999,0.0,0.0,0.005,7.05,13.0,,,ww_59,0.0,0.009000000000000001,120.55,13.0,644.0,17.2,1.23,13.0,0.0,2.12,8.95,4.0,0.0,,0.0212,0.06,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4092,0.0,0.0,138.0,0.004,0.005,0.221,0.22399999999999998,0.018000000000000002,0.021,,53.5,55.34,0.0007,0.0006,12.0,122.0,0.002,0.0,2005-06-27 00:00:00,2.0,0.0,0.0,0.0,0.006999999999999999,7.0,,,0.71,0.013999999999999999,0.204,120.0,0.0,,,0.05,,19.486,19.53,0.0155,0.0267,0.35,0.003,0.003,3.364,,0.0,0.002,7.2,14.0,,,ww_59,0.0,0.0,109.6,8.0,526.0,28.0,1.33,5.6,,2.73,7.98,0.0,,,0.023,0.031,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4093,0.0,0.0,131.0,0.0,0.0,0.174,0.19,0.0152,0.0194,0.0,50.5,51.95,0.0,0.0004,18.6,101.5,0.002,0.0008,2005-07-25 00:00:00,5.0,0.0007,0.0,0.0,0.008,7.3,,0.0,0.6,0.012,0.34299999999999997,410.0,0.0,,,0.06,0.0,18.436,18.91,0.0287,0.0404,0.18,0.008,0.004,4.695,0.0,0.001,0.002,7.0,7.0,,,ww_59,0.0,0.0,88.98,3.0,486.0,22.8,1.53,4.5,0.0,3.26,8.54,0.0,0.0,,0.0322,0.048,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4094,0.0,0.0,103.0,0.0,0.0,0.12,0.132,0.0162,0.0191,,36.57,39.07,0.0013,0.001,17.3,65.7,0.002,0.0012,2005-08-22 00:00:00,3.0,0.0,0.0,0.0,0.012,6.6,400.0,,0.4,0.036000000000000004,0.58,530.0,0.0,,,0.0,,12.817,14.22,0.0103,0.0287,0.15,0.0,0.002,2.154,,0.0023,0.006999999999999999,7.25,6.0,,,ww_59,0.005,0.0,70.47,6.0,368.0,24.4,2.11,4.6,,1.22,14.3,0.0,,,0.01,0.031,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4095,0.0,0.0,123.0,0.0,0.0,0.11699999999999999,0.121,0.0181,0.0228,0.0,44.26,46.58,0.0,0.0,5.7,66.1,0.0,0.0,2005-09-26 00:00:00,0.0,0.0,0.0,0.0,0.013999999999999999,6.3,,0.0,0.57,0.017,0.547,830.0,0.0,,,0.0,,15.312999999999999,15.99,0.0193,0.0334,0.16,0.002,0.003,3.113,0.0,0.0,0.0,7.3,9.0,,,ww_59,0.013000000000000001,0.012,73.4,16.0,340.0,22.0,0.57,3.2,0.0,1.48,16.2,3.0,0.0,,0.0124,0.027000000000000003,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4096,0.0,0.0,137.0,0.0,0.0,0.19399999999999998,0.18899999999999997,0.0129,0.0228,,43.23,52.12,0.0,0.0,4.5,107.2,0.003,0.0008,2005-10-24 00:00:00,0.0,0.0008,0.0,0.0,0.012,5.8,,,0.88,0.022000000000000002,0.8390000000000001,1700.0,0.0,,,0.0,,15.626,18.54,0.0221,0.0418,0.41,0.003,0.004,6.769,,0.0019,0.011000000000000001,7.0,13.0,,,ww_59,0.0,0.0,145.19,44.0,614.0,14.0,1.52,5.0,,3.28,26.4,9.0,,,0.0249,0.047,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4097,0.0,0.0,144.0,0.0,0.0,0.19899999999999998,0.203,0.0144,0.018000000000000002,0.0,57.44,58.06,0.0,0.0,2.8,124.4,0.004,0.0005,2005-11-28 00:00:00,0.0,0.0,0.0,0.0,0.023,3.4,2100.0,0.0,0.83,0.048,0.435,1600.0,3.9,,,0.07,0.0,21.666999999999998,21.71,0.0225,0.0306,0.38,0.002,0.003,8.867,0.0,0.0028,0.004,7.1,10.0,,,ww_59,0.0,0.006,128.52,20.0,598.0,11.5,1.49,5.2,0.0,3.52,12.1,6.0,0.0,,0.0279,0.048,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4098,0.0,0.0,136.0,0.0,0.004,0.196,0.21600000000000003,0.0164,0.0279,,61.7,73.57,0.0,0.0,2.4,318.4,0.004,0.0022,2005-12-27 00:00:00,0.0,0.0007,0.004,0.002,0.024,4.0,,,0.84,0.021,0.932,2900.0,0.0,,,0.0,,21.93,25.41,0.0757,0.1047,0.81,0.002,0.003,6.702999999999999,,0.0021,0.011000000000000001,5.8,9.0,,,ww_59,0.0,0.0,141.29,5.0,964.0,6.9,1.86,5.1,,2.8,20.8,0.0,,,0.0452,0.095,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4099,0.0,0.0,162.0,0.0,0.0,0.131,0.135,0.0222,0.0285,0.0,58.14,66.31,0.0,0.0,2.7,427.6,0.004,0.0011,2006-01-23 00:00:00,2.0,0.001,0.0,0.0,0.004,8.0,,0.0,0.55,0.03,0.747,5200.0,0.0,,,0.0,0.0,20.98,23.08,0.0423,0.0546,0.41,0.0,0.002,5.0360000000000005,0.0,0.002,0.003,6.3,0.0,,,ww_59,0.0,0.0,121.56,23.0,1074.0,5.6,1.73,4.2,0.0,1.63,23.2,6.0,,0.0,0.024,0.039,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4100,0.0,0.0,180.0,0.0,0.0,0.25,0.256,0.0177,0.0239,,70.7,80.5,0.0004,0.0,*33.7,189.6,0.009000000000000001,0.0015,2006-02-27 00:00:00,0.0,0.001,0.002,0.0,0.0,4.4,280.0,,0.89,0.023,0.461,180.0,0.0,,,0.0,,26.05,28.65,0.0444,0.0571,0.13,0.0,0.002,8.039,,0.006,0.006999999999999999,8.3,0.0,,,ww_59,0.0,0.0,174.05,19.0,726.0,7.0,1.84,5.8,,3.54,14.8,5.0,,,0.028999999999999998,0.043,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4101,0.0,0.0,184.0,0.0,0.0,0.22,0.258,0.0186,0.0265,<2,69.83,90.39,0.0004,0.0,9.4,198.1,0.003,0.0005,2006-03-27 00:00:00,2.0,0.0012,0.002,0.0,0.003,8.1,,<2,0.88,0.022000000000000002,0.59,200.0,0.0,,,0.0,<3,27.603,33.29,0.044000000000000004,0.0604,0.22,0.002,0.003,7.581,<2,0.002,0.005,7.5,0.0,,,ww_59,0.0,0.0,170.5,17.0,782.0,9.6,1.45,5.6,<2,2.6,12.5,12.0,,<2,0.024,0.037000000000000005,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4102,0.0,0.0,177.0,0.0,0.0,0.21600000000000003,0.244,0.0241,0.0282,,77.17,80.02,0.0007,0.0,5.9,144.3,0.0,0.001,2006-04-24 00:00:00,0.0,0.0,0.0021,0.0,0.0,6.2,,,0.6,0.02,0.7,620.0,6.3,,,0.0,,29.243000000000002,31.08,0.0499,0.0591,0.46,0.0021,0.004,4.015,,0.003,0.011000000000000001,*7.00,0.0,,,ww_59,0.0,0.0,124.96,14.0,554.0,*20.0,1.87,5.5,,1.24,16.3,4.0,,,0.027999999999999997,0.027000000000000003,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4103,0.0,0.0,185.0,0.0,0.0,0.26,0.258,0.0229,0.0248,<2,72.71,73.82,0.0012,0.0,9.2,167.5,0.0,0.0008,2006-05-22 00:00:00,2.0,0.001,0.002,0.0,0.0,6.3,350.0,<2,0.67,0.08900000000000001,0.41,420.0,0.0,,,0.0,<3,27.643,27.6,0.0368,0.042,0.35,0.0,0.003,6.341,<2,0.004,0.008,7.55,3.0,,,ww_59,0.02,0.0,133.03,18.0,660.0,18.0,1.7,5.4,<2,1.95,10.3,11.0,,<2,0.031,0.031,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4104,0.0,0.0,144.0,0.0,0.0,0.26,0.28300000000000003,0.0186,0.0265,,52.44,61.13,0.002,0.004,8.4,125.9,0.0,0.0,2006-06-26 00:00:00,0.0,0.0,0.002,0.0,0.0,5.1,,,0.6,0.018000000000000002,0.58,250.0,0.0,,,0.07,,19.6,21.81,0.033,0.0482,0.28,0.0023,0.002,3.832,,0.004,0.006999999999999999,7.4,0.0,,,ww_59,0.01,0.0,108.54,24.0,596.0,23.3,1.58,4.2,,1.53,16.8,6.0,,,0.013999999999999999,0.028999999999999998,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4105,0.0,0.0,129.0,0.0,0.0,0.156,0.146,0.0171,0.0211,<2,46.49,49.81,0.0003,0.0,13.5,4.8,0.0,0.0008,2006-07-24 00:00:00,0.0,0.0011,0.0017,0.0,0.002,7.2,,<2,0.44,0.017,0.35,600.0,0.0,,,0.0,<3,16.559,17.53,0.0231,0.0338,0.22,0.0043,0.002,3.2680000000000002,<2,0.004,0.008,7.4,0.0,,,ww_59,0.0,0.0,69.48,9.0,466.0,29.8,1.3,3.5,<2,1.16,9.72,4.0,,<2,0.016,0.024,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4106,0.0,0.0,139.0,0.0,0.0,0.147,0.14,0.0205,0.0269,,50.23,50.23,0.0004,0.0,7.8,81.2,0.0,0.0,2006-08-28 00:00:00,2.0,0.0,0.0012,0.0,0.003,6.4,500.0,,0.4,0.017,0.77,500.0,0.0,,,0.0,,17.636,17.29,0.0249,0.0533,0.19,0.002,0.003,3.036,,0.0,0.006,7.57,3.0,,,ww_59,0.0,0.0,76.25,29.0,460.0,23.5,1.15,*3.7,,1.24,4.66,5.0,,,0.0213,0.04,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4107,0.0,0.0,167.0,0.0,0.0,0.214,0.23399999999999999,0.0254,0.0307,<2,65.43,63.87,0.0003,0.0,4.9,110.3,0.003,0.0012,2006-09-25 00:00:00,0.0,0.0,0.0018,0.0,0.0,6.0,,<2,0.64,0.023,0.8,740.0,0.0,,,0.0,<3,22.544,21.8,0.0426,0.0562,0.28,0.0,0.003,3.908,<2,0.001,0.008,7.65,0.0,,,ww_59,0.0,0.0,103.94,20.0,564.0,20.4,1.26,4.4,<2,0.93,18.0,0.0,,<2,0.028999999999999998,0.032,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4108,0.0,0.0,208.0,0.0,0.0,0.226,0.231,0.0262,0.0425,,75.09,84.29,0.0004,0.0,2.1,116.9,0.0,0.0011,2006-10-23 00:00:00,0.0,0.0007,0.0056,0.002,0.006999999999999999,6.3,,,0.58,0.138,2.51,910.0,0.0,,0.0,0.13,,27.709,30.88,0.0341,0.0742,0.21,0.002,0.005,5.821000000000001,,0.003,0.015,7.1,0.0,,,ww_59,0.0,0.0,110.77,74.0,618.0,12.2,1.34,5.0,,1.43,17.2,10.0,,,0.031,0.068,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4109,0.0,0.0,205.0,0.0,0.0,0.273,0.278,0.0206,0.0255,<2,78.77,83.59,0.0003,0.0,1.6,137.0,0.003,0.0006,2006-11-27 00:00:00,0.0,0.0,0.0008,0.0,0.0,4.6,500.0,<2,0.78,0.026000000000000002,0.66,450.0,0.0,,,0.0,<3,29.488000000000003,30.44,0.0617,0.0726,0.31,0.0024,0.004,7.582000000000001,<2,0.0,0.004,7.39,0.0,,,ww_59,0.0,0.0,161.15,27.0,738.0,13.6,1.25,5.2,<2,2.57,13.7,9.0,,<2,0.027999999999999997,0.034,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4110,0.0,0.0,217.0,0.0,0.0,0.207,0.204,0.0256,0.0295,<2,86.88,86.12,0.0006,0.002,0.9,156.5,0.0,0.0009,2007-01-22 00:00:00,0.0,0.0,0.0008,0.0,0.0,8.3,,<2,0.61,0.049,0.6,980.0,0.0,,,0.0,<2,32.349000000000004,31.89,0.0447,0.0531,0.26,0.0,0.002,6.0089999999999995,<3,0.005,0.012,7.05,0.0,,,ww_59,0.0,0.0,117.88,14.0,698.0,5.1,1.12,4.4,<2,1.16,10.9,0.0,,<2,0.034,0.039,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4111,0.0,0.0,101.0,0.0,0.0,0.10099999999999999,0.087,0.0229,0.0306,,49.43,51.07,0.0007,0.0,*5.1,619.7,0.008,0.0011,2007-02-26 00:00:00,0.0,0.0,0.0028,0.0,0.003,9.5,6600.0,,0.36,0.061,1.75,8600.0,0.0,,,0.0,,15.95,16.75,0.0608,0.0818,0.56,0.0,0.003,2.6439999999999997,,0.003,0.009000000000000001,7.2,0.0,,,ww_59,0.0,0.0,77.49,33.0,1260.0,4.8,1.68,4.3,,0.64,53.5,3.0,,,0.027999999999999997,0.048,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4112,0.0,0.0,204.0,0.0,0.0,0.147,0.14,0.0288,0.0327,<2,77.53,79.28,0.0,0.0,4.4,186.1,0.003,0.001,2007-03-26 00:00:00,3.0,0.0,0.0017,0.0,0.0,7.8,,<2,0.43,0.03,0.86,1400.0,0.0,,,0.0,<2,28.975,28.55,0.0397,0.0519,0.29,0.0,0.003,3.228,<3,0.0,0.003,7.46,3.0,,,ww_59,0.0,0.0,104.72,21.0,678.0,15.4,1.44,5.0,<2,0.53,22.2,5.0,,<2,0.018000000000000002,0.028999999999999998,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4113,0.0,0.0,207.0,0.0,0.0,0.23800000000000002,0.23600000000000002,0.0253,0.0296,,87.3,91.42,0.0,0.0,43.4,199.0,0.003,0.0012,2007-04-23 00:00:00,0.0,0.0,0.0013,0.0,0.0,8.4,,,0.85,0.015,0.62,130.0,0.0,,,0.0,,33.559,33.93,0.0497,0.0678,0.17,0.0028,0.004,6.937,,0.0,0.005,7.4,0.0,,,ww_59,0.0,0.0,154.82,22.0,852.0,16.8,1.33,5.3,,1.53,19.7,6.0,,,0.031,0.045,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
4114,0.0,0.0,147.0,0.0,0.0,0.24,0.231,0.0266,0.0286,<2,61.69,65.07,0.0008,0.0,1.7,148.5,0.0,0.0012,2007-05-29 00:00:00,0.0,0.0,0.0005,0.0,0.0,4.7,270.0,<2,0.54,0.015,0.21,280.0,0.0,,,0.0,<2,22.456,23.28,0.0377,0.0443,0.3,0.0,0.002,3.502,<3,0.0,0.0,7.4,0.0,,,ww_59,0.0,0.0,115.08,7.0,602.0,22.8,1.63,4.8,<2,0.77,5.67,4.0,,<2,0.022000000000000002,0.022000000000000002,cal_sag_channel_@_cicero_ave.,41.65566666666667,87.73823333333333
